chr|end|exon_id|exon_number|gene_id|id|source|source_url|start|transcript_id
chr1|852110|ENSE00001678509|5|ENSEMBL:ENSG00000228794|ENSE00001678509|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000666741
chr1|852766|ENSE00001778823|6|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000666741
chr1|855121|ENSE00004084235|7|ENSEMBL:ENSG00000228794|ENSE00004084235|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000666741
chr1|859408|ENSE00003883923|8|ENSEMBL:ENSG00000228794|ENSE00003883923|GENCODE|https://www.gencodegenes.org/human/|856449|ENSEMBL:ENST00000666741
chr1|827775|ENSE00004084241|1|ENSEMBL:ENSG00000228794|ENSE00004084241|GENCODE|https://www.gencodegenes.org/human/|827508|ENSEMBL:ENST00000685764
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000685764
chr1|852110|ENSE00001678509|3|ENSEMBL:ENSG00000228794|ENSE00001678509|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000685764
chr1|852766|ENSE00001778823|4|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000685764
chr1|855121|ENSE00004084235|5|ENSEMBL:ENSG00000228794|ENSE00004084235|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000685764
chr1|857905|ENSE00003983771|6|ENSEMBL:ENSG00000228794|ENSE00003983771|GENCODE|https://www.gencodegenes.org/human/|856449|ENSEMBL:ENST00000685764
chr1|827775|ENSE00004084284|1|ENSEMBL:ENSG00000228794|ENSE00004084284|GENCODE|https://www.gencodegenes.org/human/|827540|ENSEMBL:ENST00000669922
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000669922
chr1|846365|ENSE00004084260|3|ENSEMBL:ENSG00000228794|ENSE00004084260|GENCODE|https://www.gencodegenes.org/human/|841200|ENSEMBL:ENST00000669922
chr1|827775|ENSE00004084287|1|ENSEMBL:ENSG00000228794|ENSE00004084287|GENCODE|https://www.gencodegenes.org/human/|827547|ENSEMBL:ENST00000685879
chr1|830859|ENSE00004084249|2|ENSEMBL:ENSG00000228794|ENSE00004084249|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000685879
chr1|827775|ENSE00004084271|1|ENSEMBL:ENSG00000228794|ENSE00004084271|GENCODE|https://www.gencodegenes.org/human/|827580|ENSEMBL:ENST00000623070
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000623070
chr1|852110|ENSE00001678509|3|ENSEMBL:ENSG00000228794|ENSE00001678509|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000623070
chr1|854423|ENSE00004084247|4|ENSEMBL:ENSG00000228794|ENSE00004084247|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000623070
chr1|827775|ENSE00004084266|1|ENSEMBL:ENSG00000228794|ENSE00004084266|GENCODE|https://www.gencodegenes.org/human/|827596|ENSEMBL:ENST00000701598
chr1|847806|ENSE00001688192|2|ENSEMBL:ENSG00000228794|ENSE00001688192|GENCODE|https://www.gencodegenes.org/human/|847654|ENSEMBL:ENST00000701598
chr1|852110|ENSE00001678509|3|ENSEMBL:ENSG00000228794|ENSE00001678509|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000701598
chr1|852766|ENSE00001778823|4|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000701598
chr1|854096|ENSE00004084239|5|ENSEMBL:ENSG00000228794|ENSE00004084239|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000701598
chr1|827775|ENSE00001768150|1|ENSEMBL:ENSG00000228794|ENSE00001768150|GENCODE|https://www.gencodegenes.org/human/|827598|ENSEMBL:ENST00000667414
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000667414
chr1|849162|ENSE00004084291|3|ENSEMBL:ENSG00000228794|ENSE00004084291|GENCODE|https://www.gencodegenes.org/human/|847654|ENSEMBL:ENST00000667414
chr1|827775|ENSE00001768150|1|ENSEMBL:ENSG00000228794|ENSE00001768150|GENCODE|https://www.gencodegenes.org/human/|827598|ENSEMBL:ENST00000445118
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000445118
chr1|852110|ENSE00001678509|3|ENSEMBL:ENSG00000228794|ENSE00001678509|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000445118
chr1|852766|ENSE00001778823|4|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000445118
chr1|859446|ENSE00001617947|5|ENSEMBL:ENSG00000228794|ENSE00001617947|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000445118
chr1|827775|ENSE00004084273|1|ENSEMBL:ENSG00000228794|ENSE00004084273|GENCODE|https://www.gencodegenes.org/human/|827602|ENSEMBL:ENST00000416570
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000416570
chr1|854096|ENSE00003930128|3|ENSEMBL:ENSG00000228794|ENSE00003930128|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000416570
chr1|827775|ENSE00003858614|1|ENSEMBL:ENSG00000228794|ENSE00003858614|GENCODE|https://www.gencodegenes.org/human/|827604|ENSEMBL:ENST00000670780
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000670780
chr1|844498|ENSE00003871164|3|ENSEMBL:ENSG00000228794|ENSE00003871164|GENCODE|https://www.gencodegenes.org/human/|841200|ENSEMBL:ENST00000670780
chr1|847806|ENSE00001688192|4|ENSEMBL:ENSG00000228794|ENSE00001688192|GENCODE|https://www.gencodegenes.org/human/|847654|ENSEMBL:ENST00000670780
chr1|852110|ENSE00001678509|5|ENSEMBL:ENSG00000228794|ENSE00001678509|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000670780
chr1|852766|ENSE00001778823|6|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000670780
chr1|855136|ENSE00003872280|7|ENSEMBL:ENSG00000228794|ENSE00003872280|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000670780
chr1|859085|ENSE00003860991|8|ENSEMBL:ENSG00000228794|ENSE00003860991|GENCODE|https://www.gencodegenes.org/human/|856449|ENSEMBL:ENST00000670780
chr1|827775|ENSE00004084231|1|ENSEMBL:ENSG00000228794|ENSE00004084231|GENCODE|https://www.gencodegenes.org/human/|827607|ENSEMBL:ENST00000610067
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000610067
chr1|847806|ENSE00001688192|3|ENSEMBL:ENSG00000228794|ENSE00001688192|GENCODE|https://www.gencodegenes.org/human/|847654|ENSEMBL:ENST00000610067
chr1|851125|ENSE00003853887|4|ENSEMBL:ENSG00000228794|ENSE00003853887|GENCODE|https://www.gencodegenes.org/human/|849484|ENSEMBL:ENST00000610067
chr1|827775|ENSE00004084231|1|ENSEMBL:ENSG00000228794|ENSE00004084231|GENCODE|https://www.gencodegenes.org/human/|827607|ENSEMBL:ENST00000744890
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000744890
chr1|852766|ENSE00003705678|3|ENSEMBL:ENSG00000228794|ENSE00003705678|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000744890
chr1|853656|ENSE00004084275|4|ENSEMBL:ENSG00000228794|ENSE00004084275|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000744890
chr1|827775|ENSE00004084231|1|ENSEMBL:ENSG00000228794|ENSE00004084231|GENCODE|https://www.gencodegenes.org/human/|827607|ENSEMBL:ENST00000688008
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000688008
chr1|847806|ENSE00001688192|3|ENSEMBL:ENSG00000228794|ENSE00001688192|GENCODE|https://www.gencodegenes.org/human/|847654|ENSEMBL:ENST00000688008
chr1|850351|ENSE00003707380|4|ENSEMBL:ENSG00000228794|ENSE00003707380|GENCODE|https://www.gencodegenes.org/human/|850178|ENSEMBL:ENST00000688008
chr1|852110|ENSE00001678509|5|ENSEMBL:ENSG00000228794|ENSE00001678509|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000688008
chr1|852766|ENSE00001778823|6|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000688008
chr1|854398|ENSE00003982403|7|ENSEMBL:ENSG00000228794|ENSE00003982403|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000688008
chr1|827775|ENSE00003934742|1|ENSEMBL:ENSG00000228794|ENSE00003934742|GENCODE|https://www.gencodegenes.org/human/|827608|ENSEMBL:ENST00000688309
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000688309
chr1|852110|ENSE00001678509|3|ENSEMBL:ENSG00000228794|ENSE00001678509|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000688309
chr1|852766|ENSE00001778823|4|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000688309
chr1|855136|ENSE00003872280|5|ENSEMBL:ENSG00000228794|ENSE00003872280|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000688309
chr1|857246|ENSE00003883724|6|ENSEMBL:ENSG00000228794|ENSE00003883724|GENCODE|https://www.gencodegenes.org/human/|856449|ENSEMBL:ENST00000688309
chr1|827775|ENSE00004084262|1|ENSEMBL:ENSG00000228794|ENSE00004084262|GENCODE|https://www.gencodegenes.org/human/|827610|ENSEMBL:ENST00000449005
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000449005
chr1|847806|ENSE00001688192|3|ENSEMBL:ENSG00000228794|ENSE00001688192|GENCODE|https://www.gencodegenes.org/human/|847654|ENSEMBL:ENST00000449005
chr1|852110|ENSE00001678509|4|ENSEMBL:ENSG00000228794|ENSE00001678509|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000449005
chr1|854423|ENSE00004084247|5|ENSEMBL:ENSG00000228794|ENSE00004084247|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000449005
chr1|827775|ENSE00004084272|1|ENSEMBL:ENSG00000228794|ENSE00004084272|GENCODE|https://www.gencodegenes.org/human/|827613|ENSEMBL:ENST00000685566
chr1|852110|ENSE00001678509|2|ENSEMBL:ENSG00000228794|ENSE00001678509|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000685566
chr1|852766|ENSE00001778823|3|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000685566
chr1|854396|ENSE00003927746|4|ENSEMBL:ENSG00000228794|ENSE00003927746|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000685566
chr1|827775|ENSE00003851547|1|ENSEMBL:ENSG00000228794|ENSE00003851547|GENCODE|https://www.gencodegenes.org/human/|827635|ENSEMBL:ENST00000441765
chr1|842001|ENSE00001736174|2|ENSEMBL:ENSG00000228794|ENSE00001736174|GENCODE|https://www.gencodegenes.org/human/|841200|ENSEMBL:ENST00000441765
chr1|827775|ENSE00003851547|1|ENSEMBL:ENSG00000228794|ENSE00003851547|GENCODE|https://www.gencodegenes.org/human/|827635|ENSEMBL:ENST00000658846
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000658846
chr1|847806|ENSE00001688192|3|ENSEMBL:ENSG00000228794|ENSE00001688192|GENCODE|https://www.gencodegenes.org/human/|847654|ENSEMBL:ENST00000658846
chr1|852766|ENSE00003705678|4|ENSEMBL:ENSG00000228794|ENSE00003705678|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000658846
chr1|854411|ENSE00003986273|5|ENSEMBL:ENSG00000228794|ENSE00003986273|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000658846
chr1|827775|ENSE00004084257|1|ENSEMBL:ENSG00000228794|ENSE00004084257|GENCODE|https://www.gencodegenes.org/human/|827648|ENSEMBL:ENST00000744871
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000744871
chr1|852766|ENSE00001778823|3|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000744871
chr1|854385|ENSE00003882772|4|ENSEMBL:ENSG00000228794|ENSE00003882772|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000744871
chr1|827775|ENSE00003887753|1|ENSEMBL:ENSG00000228794|ENSE00003887753|GENCODE|https://www.gencodegenes.org/human/|827654|ENSEMBL:ENST00000608189
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000608189
chr1|847806|ENSE00001688192|3|ENSEMBL:ENSG00000228794|ENSE00001688192|GENCODE|https://www.gencodegenes.org/human/|847654|ENSEMBL:ENST00000608189
chr1|849602|ENSE00003702545|4|ENSEMBL:ENSG00000228794|ENSE00003702545|GENCODE|https://www.gencodegenes.org/human/|849484|ENSEMBL:ENST00000608189
chr1|850351|ENSE00003707413|5|ENSEMBL:ENSG00000228794|ENSE00003707413|GENCODE|https://www.gencodegenes.org/human/|850181|ENSEMBL:ENST00000608189
chr1|852110|ENSE00001678509|6|ENSEMBL:ENSG00000228794|ENSE00001678509|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000608189
chr1|852766|ENSE00001778823|7|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000608189
chr1|854103|ENSE00003937377|8|ENSEMBL:ENSG00000228794|ENSE00003937377|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000608189
chr1|827775|ENSE00003756073|1|ENSEMBL:ENSG00000228794|ENSE00003756073|GENCODE|https://www.gencodegenes.org/human/|827657|ENSEMBL:ENST00000448975
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000448975
chr1|847806|ENSE00001688192|3|ENSEMBL:ENSG00000228794|ENSE00001688192|GENCODE|https://www.gencodegenes.org/human/|847654|ENSEMBL:ENST00000448975
chr1|850351|ENSE00003707413|4|ENSEMBL:ENSG00000228794|ENSE00003707413|GENCODE|https://www.gencodegenes.org/human/|850181|ENSEMBL:ENST00000448975
chr1|852110|ENSE00001678509|5|ENSEMBL:ENSG00000228794|ENSE00001678509|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000448975
chr1|852766|ENSE00001778823|6|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000448975
chr1|854096|ENSE00004084239|7|ENSEMBL:ENSG00000228794|ENSE00004084239|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000448975
chr1|827775|ENSE00003984335|1|ENSEMBL:ENSG00000228794|ENSE00003984335|GENCODE|https://www.gencodegenes.org/human/|827659|ENSEMBL:ENST00000744872
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000744872
chr1|854387|ENSE00003984334|3|ENSEMBL:ENSG00000228794|ENSE00003984334|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000744872
chr1|827775|ENSE00003984335|1|ENSEMBL:ENSG00000228794|ENSE00003984335|GENCODE|https://www.gencodegenes.org/human/|827659|ENSEMBL:ENST00000661237
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000661237
chr1|841373|ENSE00003711186|3|ENSEMBL:ENSG00000228794|ENSE00003711186|GENCODE|https://www.gencodegenes.org/human/|841200|ENSEMBL:ENST00000661237
chr1|847806|ENSE00001688192|4|ENSEMBL:ENSG00000228794|ENSE00001688192|GENCODE|https://www.gencodegenes.org/human/|847654|ENSEMBL:ENST00000661237
chr1|852110|ENSE00001678509|5|ENSEMBL:ENSG00000228794|ENSE00001678509|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000661237
chr1|852766|ENSE00001778823|6|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000661237
chr1|854423|ENSE00004084247|7|ENSEMBL:ENSG00000228794|ENSE00004084247|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000661237
chr1|827775|ENSE00003984335|1|ENSEMBL:ENSG00000228794|ENSE00003984335|GENCODE|https://www.gencodegenes.org/human/|827659|ENSEMBL:ENST00000686238
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000686238
chr1|841373|ENSE00003711186|3|ENSEMBL:ENSG00000228794|ENSE00003711186|GENCODE|https://www.gencodegenes.org/human/|841200|ENSEMBL:ENST00000686238
chr1|847806|ENSE00001688192|4|ENSEMBL:ENSG00000228794|ENSE00001688192|GENCODE|https://www.gencodegenes.org/human/|847654|ENSEMBL:ENST00000686238
chr1|849602|ENSE00003702545|5|ENSEMBL:ENSG00000228794|ENSE00003702545|GENCODE|https://www.gencodegenes.org/human/|849484|ENSEMBL:ENST00000686238
chr1|852110|ENSE00001678509|6|ENSEMBL:ENSG00000228794|ENSE00001678509|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000686238
chr1|852766|ENSE00001778823|7|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000686238
chr1|854423|ENSE00004084247|8|ENSEMBL:ENSG00000228794|ENSE00004084247|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000686238
chr1|827775|ENSE00004084265|1|ENSEMBL:ENSG00000228794|ENSE00004084265|GENCODE|https://www.gencodegenes.org/human/|827661|ENSEMBL:ENST00000744873
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000744873
chr1|852233|ENSE00003758792|3|ENSEMBL:ENSG00000228794|ENSE00003758792|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000744873
chr1|852766|ENSE00001778823|4|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000744873
chr1|854385|ENSE00003882772|5|ENSEMBL:ENSG00000228794|ENSE00003882772|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000744873
chr1|827775|ENSE00001711288|1|ENSEMBL:ENSG00000228794|ENSE00001711288|GENCODE|https://www.gencodegenes.org/human/|827667|ENSEMBL:ENST00000609139
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000609139
chr1|841373|ENSE00003711186|3|ENSEMBL:ENSG00000228794|ENSE00003711186|GENCODE|https://www.gencodegenes.org/human/|841200|ENSEMBL:ENST00000609139
chr1|852110|ENSE00001678509|4|ENSEMBL:ENSG00000228794|ENSE00001678509|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000609139
chr1|852766|ENSE00001778823|5|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000609139
chr1|854101|ENSE00003985945|6|ENSEMBL:ENSG00000228794|ENSE00003985945|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000609139
chr1|827775|ENSE00001711288|1|ENSEMBL:ENSG00000228794|ENSE00001711288|GENCODE|https://www.gencodegenes.org/human/|827667|ENSEMBL:ENST00000609009
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000609009
chr1|847806|ENSE00001688192|3|ENSEMBL:ENSG00000228794|ENSE00001688192|GENCODE|https://www.gencodegenes.org/human/|847654|ENSEMBL:ENST00000609009
chr1|849602|ENSE00003702545|4|ENSEMBL:ENSG00000228794|ENSE00003702545|GENCODE|https://www.gencodegenes.org/human/|849484|ENSEMBL:ENST00000609009
chr1|850351|ENSE00003707380|5|ENSEMBL:ENSG00000228794|ENSE00003707380|GENCODE|https://www.gencodegenes.org/human/|850178|ENSEMBL:ENST00000609009
chr1|852110|ENSE00001678509|6|ENSEMBL:ENSG00000228794|ENSE00001678509|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000609009
chr1|852766|ENSE00001778823|7|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000609009
chr1|854385|ENSE00003882772|8|ENSEMBL:ENSG00000228794|ENSE00003882772|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000609009
chr1|827775|ENSE00001711288|1|ENSEMBL:ENSG00000228794|ENSE00001711288|GENCODE|https://www.gencodegenes.org/human/|827667|ENSEMBL:ENST00000744874
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000744874
chr1|847806|ENSE00001688192|3|ENSEMBL:ENSG00000228794|ENSE00001688192|GENCODE|https://www.gencodegenes.org/human/|847654|ENSEMBL:ENST00000744874
chr1|852233|ENSE00003758792|4|ENSEMBL:ENSG00000228794|ENSE00003758792|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000744874
chr1|852766|ENSE00001778823|5|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000744874
chr1|854385|ENSE00003882772|6|ENSEMBL:ENSG00000228794|ENSE00003882772|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000744874
chr1|827775|ENSE00001671329|1|ENSEMBL:ENSG00000228794|ENSE00001671329|GENCODE|https://www.gencodegenes.org/human/|827673|ENSEMBL:ENST00000744893
chr1|852537|ENSE00004084278|2|ENSEMBL:ENSG00000228794|ENSE00004084278|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000744893
chr1|827775|ENSE00001671329|1|ENSEMBL:ENSG00000228794|ENSE00001671329|GENCODE|https://www.gencodegenes.org/human/|827673|ENSEMBL:ENST00000744885
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000744885
chr1|847806|ENSE00001688192|3|ENSEMBL:ENSG00000228794|ENSE00001688192|GENCODE|https://www.gencodegenes.org/human/|847654|ENSEMBL:ENST00000744885
chr1|850351|ENSE00003707380|4|ENSEMBL:ENSG00000228794|ENSE00003707380|GENCODE|https://www.gencodegenes.org/human/|850178|ENSEMBL:ENST00000744885
chr1|852089|ENSE00003984750|5|ENSEMBL:ENSG00000228794|ENSE00003984750|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000744885
chr1|852766|ENSE00001778823|6|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000744885
chr1|854096|ENSE00004084239|7|ENSEMBL:ENSG00000228794|ENSE00004084239|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000744885
chr1|827775|ENSE00001671329|1|ENSEMBL:ENSG00000228794|ENSE00001671329|GENCODE|https://www.gencodegenes.org/human/|827673|ENSEMBL:ENST00000701768
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000701768
chr1|847806|ENSE00001688192|3|ENSEMBL:ENSG00000228794|ENSE00001688192|GENCODE|https://www.gencodegenes.org/human/|847654|ENSEMBL:ENST00000701768
chr1|849602|ENSE00003702545|4|ENSEMBL:ENSG00000228794|ENSE00003702545|GENCODE|https://www.gencodegenes.org/human/|849484|ENSEMBL:ENST00000701768
chr1|852110|ENSE00001678509|5|ENSEMBL:ENSG00000228794|ENSE00001678509|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000701768
chr1|855136|ENSE00003872280|6|ENSEMBL:ENSG00000228794|ENSE00003872280|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000701768
chr1|857138|ENSE00003983749|7|ENSEMBL:ENSG00000228794|ENSE00003983749|GENCODE|https://www.gencodegenes.org/human/|856449|ENSEMBL:ENST00000701768
chr1|827775|ENSE00001671329|1|ENSEMBL:ENSG00000228794|ENSE00001671329|GENCODE|https://www.gencodegenes.org/human/|827673|ENSEMBL:ENST00000657837
chr1|829104|ENSE00001656290|2|ENSEMBL:ENSG00000228794|ENSE00001656290|GENCODE|https://www.gencodegenes.org/human/|829003|ENSEMBL:ENST00000657837
chr1|852014|ENSE00003759341|3|ENSEMBL:ENSG00000228794|ENSE00003759341|GENCODE|https://www.gencodegenes.org/human/|851927|ENSEMBL:ENST00000657837
chr1|852766|ENSE00001778823|4|ENSEMBL:ENSG00000228794|ENSE00001778823|GENCODE|https://www.gencodegenes.org/human/|852671|ENSEMBL:ENST00000657837
chr1|855136|ENSE00003872280|5|ENSEMBL:ENSG00000228794|ENSE00003872280|GENCODE|https://www.gencodegenes.org/human/|853391|ENSEMBL:ENST00000657837
chr1|857246|ENSE00003883724|6|ENSEMBL:ENSG00000228794|ENSE00003883724|GENCODE|https://www.gencodegenes.org/human/|856449|ENSEMBL:ENST00000657837
