chr|end|id|start|taxon_id
chr9|39288421|CHR9_39288362_39288421_GRCH38|39288362|9606
chr9|39355712|CHR9_39355653_39355712_GRCH38|39355653|9606
chr9|40223333|CHR9_40223274_40223333_GRCH38|40223274|9606
chr9|41189356|CHR9_41189297_41189356_GRCH38|41189297|9606
chr9|41273036|CHR9_41272977_41273036_GRCH38|41272977|9606
chr9|42183669|CHR9_42183610_42183669_GRCH38|42183610|9606
chr9|60914417|CHR9_60914358_60914417_GRCH38|60914358|9606
chr9|64369370|CHR9_64369311_64369370_GRCH38|64369311|9606
chr9|64369566|CHR9_64369507_64369566_GRCH38|64369507|9606
chr9|65675938|CHR9_65675879_65675938_GRCH38|65675879|9606
chr9|66179499|CHR9_66179440_66179499_GRCH38|66179440|9606
chr9|67859156|CHR9_67859097_67859156_GRCH38|67859097|9606
chr9|68241993|CHR9_68241934_68241993_GRCH38|68241934|9606
chr9|68356832|CHR9_68356773_68356832_GRCH38|68356773|9606
chr9|68357089|CHR9_68357030_68357089_GRCH38|68357030|9606
chr9|68540932|CHR9_68540873_68540932_GRCH38|68540873|9606
chr9|68546664|CHR9_68546605_68546664_GRCH38|68546605|9606
chr9|68705717|CHR9_68705658_68705717_GRCH38|68705658|9606
chr9|68751928|CHR9_68751869_68751928_GRCH38|68751869|9606
chr9|68780075|CHR9_68780016_68780075_GRCH38|68780016|9606
chr9|69035779|CHR9_69035720_69035779_GRCH38|69035720|9606
chr9|69036072|CHR9_69036013_69036072_GRCH38|69036013|9606
chr9|69121286|CHR9_69121227_69121286_GRCH38|69121227|9606
chr9|69121636|CHR9_69121577_69121636_GRCH38|69121577|9606
chr9|69123025|CHR9_69122966_69123025_GRCH38|69122966|9606
chr9|69174151|CHR9_69174092_69174151_GRCH38|69174092|9606
chr9|69174292|CHR9_69174233_69174292_GRCH38|69174233|9606
chr9|69205165|CHR9_69205106_69205165_GRCH38|69205106|9606
chr9|69225335|CHR9_69225276_69225335_GRCH38|69225276|9606
chr9|69237050|CHR9_69236991_69237050_GRCH38|69236991|9606
chr9|69250690|CHR9_69250631_69250690_GRCH38|69250631|9606
chr9|69251257|CHR9_69251198_69251257_GRCH38|69251198|9606
chr9|69252912|CHR9_69252853_69252912_GRCH38|69252853|9606
chr9|69254847|CHR9_69254788_69254847_GRCH38|69254788|9606
chr9|69324591|CHR9_69324532_69324591_GRCH38|69324532|9606
chr9|69325225|CHR9_69325166_69325225_GRCH38|69325166|9606
chr9|69375830|CHR9_69375771_69375830_GRCH38|69375771|9606
chr9|69607166|CHR9_69607107_69607166_GRCH38|69607107|9606
chr9|69672410|CHR9_69672351_69672410_GRCH38|69672351|9606
chr9|69760002|CHR9_69759943_69760002_GRCH38|69759943|9606
chr9|69820827|CHR9_69820768_69820827_GRCH38|69820768|9606
chr9|70043591|CHR9_70043532_70043591_GRCH38|70043532|9606
chr9|70043858|CHR9_70043799_70043858_GRCH38|70043799|9606
chr9|70258988|CHR9_70258929_70258988_GRCH38|70258929|9606
chr9|70414001|CHR9_70413942_70414001_GRCH38|70413942|9606
chr9|70869101|CHR9_70869042_70869101_GRCH38|70869042|9606
chr9|71121670|CHR9_71121611_71121670_GRCH38|71121611|9606
chr9|71447020|CHR9_71446961_71447020_GRCH38|71446961|9606
chr9|71768562|CHR9_71768503_71768562_GRCH38|71768503|9606
chr9|71768941|CHR9_71768882_71768941_GRCH38|71768882|9606
chr9|71910799|CHR9_71910740_71910799_GRCH38|71910740|9606
chr9|71911649|CHR9_71911590_71911649_GRCH38|71911590|9606
chr9|72060662|CHR9_72060603_72060662_GRCH38|72060603|9606
chr9|72114618|CHR9_72114559_72114618_GRCH38|72114559|9606
chr9|72149450|CHR9_72149391_72149450_GRCH38|72149391|9606
chr9|72365257|CHR9_72365198_72365257_GRCH38|72365198|9606
chr9|72611829|CHR9_72611770_72611829_GRCH38|72611770|9606
chr9|72953102|CHR9_72953043_72953102_GRCH38|72953043|9606
chr9|73080491|CHR9_73080432_73080491_GRCH38|73080432|9606
chr9|73151875|CHR9_73151816_73151875_GRCH38|73151816|9606
chr9|74497345|CHR9_74497286_74497345_GRCH38|74497286|9606
chr9|74888207|CHR9_74888148_74888207_GRCH38|74888148|9606
chr9|74952900|CHR9_74952841_74952900_GRCH38|74952841|9606
chr9|74952965|CHR9_74952906_74952965_GRCH38|74952906|9606
chr9|75028464|CHR9_75028405_75028464_GRCH38|75028405|9606
chr9|75087712|CHR9_75087653_75087712_GRCH38|75087653|9606
chr9|75088204|CHR9_75088145_75088204_GRCH38|75088145|9606
chr9|75088524|CHR9_75088465_75088524_GRCH38|75088465|9606
chr9|75890683|CHR9_75890624_75890683_GRCH38|75890624|9606
chr9|76394462|CHR9_76394403_76394462_GRCH38|76394403|9606
chr9|76459232|CHR9_76459173_76459232_GRCH38|76459173|9606
chr9|77177546|CHR9_77177487_77177546_GRCH38|77177487|9606
chr9|77648369|CHR9_77648310_77648369_GRCH38|77648310|9606
chr9|77648741|CHR9_77648682_77648741_GRCH38|77648682|9606
chr9|78031498|CHR9_78031439_78031498_GRCH38|78031439|9606
chr9|78031999|CHR9_78031940_78031999_GRCH38|78031940|9606
chr9|78236091|CHR9_78236032_78236091_GRCH38|78236032|9606
chr9|78297137|CHR9_78297078_78297137_GRCH38|78297078|9606
chr9|79571740|CHR9_79571681_79571740_GRCH38|79571681|9606
chr9|79571975|CHR9_79571916_79571975_GRCH38|79571916|9606
chr9|79572696|CHR9_79572637_79572696_GRCH38|79572637|9606
chr9|81689596|CHR9_81689537_81689596_GRCH38|81689537|9606
chr9|83063191|CHR9_83063132_83063191_GRCH38|83063132|9606
chr9|83141696|CHR9_83141637_83141696_GRCH38|83141637|9606
chr9|83219257|CHR9_83219198_83219257_GRCH38|83219198|9606
chr9|83267317|CHR9_83267258_83267317_GRCH38|83267258|9606
chr9|83538429|CHR9_83538370_83538429_GRCH38|83538370|9606
chr9|83538724|CHR9_83538665_83538724_GRCH38|83538665|9606
chr9|83623153|CHR9_83623094_83623153_GRCH38|83623094|9606
chr9|83664044|CHR9_83663985_83664044_GRCH38|83663985|9606
chr9|83707734|CHR9_83707675_83707734_GRCH38|83707675|9606
chr9|83707993|CHR9_83707934_83707993_GRCH38|83707934|9606
chr9|83708293|CHR9_83708234_83708293_GRCH38|83708234|9606
chr9|83806631|CHR9_83806572_83806631_GRCH38|83806572|9606
chr9|83817624|CHR9_83817565_83817624_GRCH38|83817565|9606
chr9|83817797|CHR9_83817738_83817797_GRCH38|83817738|9606
chr9|83921481|CHR9_83921422_83921481_GRCH38|83921422|9606
chr9|83956613|CHR9_83956554_83956613_GRCH38|83956554|9606
chr9|83956791|CHR9_83956732_83956791_GRCH38|83956732|9606
chr9|83979753|CHR9_83979694_83979753_GRCH38|83979694|9606
chr9|83980257|CHR9_83980198_83980257_GRCH38|83980198|9606
chr9|83980369|CHR9_83980310_83980369_GRCH38|83980310|9606
chr9|83980618|CHR9_83980559_83980618_GRCH38|83980559|9606
chr9|83980648|CHR9_83980589_83980648_GRCH38|83980589|9606
chr9|83980815|CHR9_83980756_83980815_GRCH38|83980756|9606
chr9|84340807|CHR9_84340748_84340807_GRCH38|84340748|9606
chr9|84368767|CHR9_84368708_84368767_GRCH38|84368708|9606
chr9|84668549|CHR9_84668490_84668549_GRCH38|84668490|9606
chr9|84669779|CHR9_84669720_84669779_GRCH38|84669720|9606
chr9|84670456|CHR9_84670397_84670456_GRCH38|84670397|9606
chr9|84670733|CHR9_84670674_84670733_GRCH38|84670674|9606
chr9|85742319|CHR9_85742260_85742319_GRCH38|85742260|9606
chr9|85881273|CHR9_85881214_85881273_GRCH38|85881214|9606
chr9|85941156|CHR9_85941097_85941156_GRCH38|85941097|9606
chr9|85941299|CHR9_85941240_85941299_GRCH38|85941240|9606
chr9|86099578|CHR9_86099519_86099578_GRCH38|86099519|9606
chr9|86100198|CHR9_86100139_86100198_GRCH38|86100139|9606
chr9|86282130|CHR9_86282071_86282130_GRCH38|86282071|9606
chr9|86282587|CHR9_86282528_86282587_GRCH38|86282528|9606
chr9|86354459|CHR9_86354400_86354459_GRCH38|86354400|9606
chr9|86354940|CHR9_86354881_86354940_GRCH38|86354881|9606
chr9|87497238|CHR9_87497179_87497238_GRCH38|87497179|9606
chr9|87497747|CHR9_87497688_87497747_GRCH38|87497688|9606
chr9|87497882|CHR9_87497823_87497882_GRCH38|87497823|9606
chr9|87498936|CHR9_87498877_87498936_GRCH38|87498877|9606
chr9|87726129|CHR9_87726070_87726129_GRCH38|87726070|9606
chr9|87882887|CHR9_87882828_87882887_GRCH38|87882828|9606
chr9|87974580|CHR9_87974521_87974580_GRCH38|87974521|9606
chr9|87974757|CHR9_87974698_87974757_GRCH38|87974698|9606
chr9|88387648|CHR9_88387589_88387648_GRCH38|88387589|9606
chr9|88387899|CHR9_88387840_88387899_GRCH38|88387840|9606
chr9|88388241|CHR9_88388182_88388241_GRCH38|88388182|9606
chr9|88388455|CHR9_88388396_88388455_GRCH38|88388396|9606
chr9|88410201|CHR9_88410142_88410201_GRCH38|88410142|9606
chr9|88534046|CHR9_88533987_88534046_GRCH38|88533987|9606
chr9|88535188|CHR9_88535129_88535188_GRCH38|88535129|9606
chr9|88976130|CHR9_88976071_88976130_GRCH38|88976071|9606
chr9|88990906|CHR9_88990847_88990906_GRCH38|88990847|9606
chr9|88991478|CHR9_88991419_88991478_GRCH38|88991419|9606
chr9|88991584|CHR9_88991525_88991584_GRCH38|88991525|9606
chr9|88991805|CHR9_88991746_88991805_GRCH38|88991746|9606
chr9|89178612|CHR9_89178553_89178612_GRCH38|89178553|9606
chr9|89178867|CHR9_89178808_89178867_GRCH38|89178808|9606
chr9|89310961|CHR9_89310902_89310961_GRCH38|89310902|9606
chr9|89311208|CHR9_89311149_89311208_GRCH38|89311149|9606
chr9|89318521|CHR9_89318462_89318521_GRCH38|89318462|9606
chr9|89436512|CHR9_89436453_89436512_GRCH38|89436453|9606
chr9|89498138|CHR9_89498079_89498138_GRCH38|89498079|9606
chr9|89605022|CHR9_89604963_89605022_GRCH38|89604963|9606
chr9|90642873|CHR9_90642814_90642873_GRCH38|90642814|9606
chr9|90643125|CHR9_90643066_90643125_GRCH38|90643066|9606
chr9|90801829|CHR9_90801770_90801829_GRCH38|90801770|9606
chr9|90827433|CHR9_90827374_90827433_GRCH38|90827374|9606
chr9|91361945|CHR9_91361886_91361945_GRCH38|91361886|9606
chr9|91423881|CHR9_91423822_91423881_GRCH38|91423822|9606
chr9|91483546|CHR9_91483487_91483546_GRCH38|91483487|9606
chr9|91856900|CHR9_91856841_91856900_GRCH38|91856841|9606
chr9|91948861|CHR9_91948802_91948861_GRCH38|91948802|9606
chr9|91950211|CHR9_91950152_91950211_GRCH38|91950152|9606
chr9|92115435|CHR9_92115376_92115435_GRCH38|92115376|9606
chr9|92293744|CHR9_92293685_92293744_GRCH38|92293685|9606
chr9|92325399|CHR9_92325340_92325399_GRCH38|92325340|9606
chr9|92325467|CHR9_92325408_92325467_GRCH38|92325408|9606
chr9|92325640|CHR9_92325581_92325640_GRCH38|92325581|9606
chr9|92325966|CHR9_92325907_92325966_GRCH38|92325907|9606
chr9|92403539|CHR9_92403480_92403539_GRCH38|92403480|9606
chr9|92404627|CHR9_92404568_92404627_GRCH38|92404568|9606
chr9|92406783|CHR9_92406724_92406783_GRCH38|92406724|9606
chr9|92424362|CHR9_92424303_92424362_GRCH38|92424303|9606
chr9|92424520|CHR9_92424461_92424520_GRCH38|92424461|9606
chr9|92482555|CHR9_92482496_92482555_GRCH38|92482496|9606
chr9|92536039|CHR9_92535980_92536039_GRCH38|92535980|9606
chr9|92536753|CHR9_92536694_92536753_GRCH38|92536694|9606
chr9|92670180|CHR9_92670121_92670180_GRCH38|92670121|9606
chr9|92670311|CHR9_92670252_92670311_GRCH38|92670252|9606
chr9|92764882|CHR9_92764823_92764882_GRCH38|92764823|9606
chr9|92878071|CHR9_92878012_92878071_GRCH38|92878012|9606
chr9|92947533|CHR9_92947474_92947533_GRCH38|92947474|9606
chr9|92964332|CHR9_92964273_92964332_GRCH38|92964273|9606
chr9|92974493|CHR9_92974434_92974493_GRCH38|92974434|9606
chr9|93058711|CHR9_93058652_93058711_GRCH38|93058652|9606
chr9|93096228|CHR9_93096169_93096228_GRCH38|93096169|9606
chr9|93096390|CHR9_93096331_93096390_GRCH38|93096331|9606
chr9|93134300|CHR9_93134241_93134300_GRCH38|93134241|9606
chr9|93184936|CHR9_93184877_93184936_GRCH38|93184877|9606
chr9|93451603|CHR9_93451544_93451603_GRCH38|93451544|9606
chr9|93451704|CHR9_93451645_93451704_GRCH38|93451645|9606
chr9|93451951|CHR9_93451892_93451951_GRCH38|93451892|9606
chr9|93453630|CHR9_93453571_93453630_GRCH38|93453571|9606
chr9|93532166|CHR9_93532107_93532166_GRCH38|93532107|9606
chr9|93575760|CHR9_93575701_93575760_GRCH38|93575701|9606
chr9|93576414|CHR9_93576355_93576414_GRCH38|93576355|9606
chr9|93576519|CHR9_93576460_93576519_GRCH38|93576460|9606
chr9|93955404|CHR9_93955345_93955404_GRCH38|93955345|9606
chr9|93955537|CHR9_93955478_93955537_GRCH38|93955478|9606
chr9|94030823|CHR9_94030764_94030823_GRCH38|94030764|9606
chr9|94037974|CHR9_94037915_94037974_GRCH38|94037915|9606
chr9|94084535|CHR9_94084476_94084535_GRCH38|94084476|9606
chr9|94259328|CHR9_94259269_94259328_GRCH38|94259269|9606
chr9|94374579|CHR9_94374520_94374579_GRCH38|94374520|9606
chr9|94593873|CHR9_94593814_94593873_GRCH38|94593814|9606
chr9|94639560|CHR9_94639501_94639560_GRCH38|94639501|9606
chr9|94640337|CHR9_94640278_94640337_GRCH38|94640278|9606
chr9|94726728|CHR9_94726669_94726728_GRCH38|94726669|9606
chr9|94752924|CHR9_94752865_94752924_GRCH38|94752865|9606
chr9|95317303|CHR9_95317244_95317303_GRCH38|95317244|9606
chr9|95317758|CHR9_95317699_95317758_GRCH38|95317699|9606
chr9|95506656|CHR9_95506597_95506656_GRCH38|95506597|9606
chr9|95507452|CHR9_95507393_95507452_GRCH38|95507393|9606
chr9|95517018|CHR9_95516959_95517018_GRCH38|95516959|9606
chr9|95875266|CHR9_95875207_95875266_GRCH38|95875207|9606
chr9|95875701|CHR9_95875642_95875701_GRCH38|95875642|9606
chr9|96235603|CHR9_96235544_96235603_GRCH38|96235544|9606
chr9|96302225|CHR9_96302166_96302225_GRCH38|96302166|9606
chr9|96344626|CHR9_96344567_96344626_GRCH38|96344567|9606
chr9|96351168|CHR9_96351109_96351168_GRCH38|96351109|9606
chr9|96383760|CHR9_96383701_96383760_GRCH38|96383701|9606
chr9|96418408|CHR9_96418349_96418408_GRCH38|96418349|9606
chr9|96449740|CHR9_96449681_96449740_GRCH38|96449681|9606
chr9|96450179|CHR9_96450120_96450179_GRCH38|96450120|9606
chr9|96619892|CHR9_96619833_96619892_GRCH38|96619833|9606
chr9|96655366|CHR9_96655307_96655366_GRCH38|96655307|9606
chr9|96778136|CHR9_96778077_96778136_GRCH38|96778077|9606
chr9|96854563|CHR9_96854504_96854563_GRCH38|96854504|9606
chr9|96949674|CHR9_96949615_96949674_GRCH38|96949615|9606
chr9|97013642|CHR9_97013583_97013642_GRCH38|97013583|9606
chr9|97039188|CHR9_97039129_97039188_GRCH38|97039129|9606
chr9|97238459|CHR9_97238400_97238459_GRCH38|97238400|9606
chr9|97307351|CHR9_97307292_97307351_GRCH38|97307292|9606
chr9|97307669|CHR9_97307610_97307669_GRCH38|97307610|9606
chr9|97412030|CHR9_97411971_97412030_GRCH38|97411971|9606
chr9|97412175|CHR9_97412116_97412175_GRCH38|97412116|9606
chr9|97501676|CHR9_97501617_97501676_GRCH38|97501617|9606
chr9|97633408|CHR9_97633349_97633408_GRCH38|97633349|9606
chr9|97633458|CHR9_97633399_97633458_GRCH38|97633399|9606
chr9|97633626|CHR9_97633567_97633626_GRCH38|97633567|9606
chr9|97633831|CHR9_97633772_97633831_GRCH38|97633772|9606
chr9|97697368|CHR9_97697309_97697368_GRCH38|97697309|9606
chr9|97922549|CHR9_97922490_97922549_GRCH38|97922490|9606
chr9|97938217|CHR9_97938158_97938217_GRCH38|97938158|9606
chr9|97944901|CHR9_97944842_97944901_GRCH38|97944842|9606
chr9|97983351|CHR9_97983292_97983351_GRCH38|97983292|9606
chr9|98045594|CHR9_98045535_98045594_GRCH38|98045535|9606
chr9|98056749|CHR9_98056690_98056749_GRCH38|98056690|9606
chr9|98119269|CHR9_98119210_98119269_GRCH38|98119210|9606
chr9|98192685|CHR9_98192626_98192685_GRCH38|98192626|9606
chr9|98255651|CHR9_98255592_98255651_GRCH38|98255592|9606
chr9|98255779|CHR9_98255720_98255779_GRCH38|98255720|9606
chr9|98256178|CHR9_98256119_98256178_GRCH38|98256119|9606
chr9|98708984|CHR9_98708925_98708984_GRCH38|98708925|9606
chr9|98709265|CHR9_98709206_98709265_GRCH38|98709206|9606
chr9|98796588|CHR9_98796529_98796588_GRCH38|98796529|9606
chr9|98807682|CHR9_98807623_98807682_GRCH38|98807623|9606
chr9|98943570|CHR9_98943511_98943570_GRCH38|98943511|9606
chr9|98943917|CHR9_98943858_98943917_GRCH38|98943858|9606
chr9|99105126|CHR9_99105067_99105126_GRCH38|99105067|9606
chr9|99105252|CHR9_99105193_99105252_GRCH38|99105193|9606
chr9|99221991|CHR9_99221932_99221991_GRCH38|99221932|9606
chr9|99222292|CHR9_99222233_99222292_GRCH38|99222233|9606
chr9|99821590|CHR9_99821531_99821590_GRCH38|99821531|9606
chr9|99821895|CHR9_99821836_99821895_GRCH38|99821836|9606
chr9|99821998|CHR9_99821939_99821998_GRCH38|99821939|9606
chr9|99906664|CHR9_99906605_99906664_GRCH38|99906605|9606
chr9|100099049|CHR9_100098990_100099049_GRCH38|100098990|9606
chr9|100099253|CHR9_100099194_100099253_GRCH38|100099194|9606
chr9|100352974|CHR9_100352915_100352974_GRCH38|100352915|9606
chr9|100426722|CHR9_100426663_100426722_GRCH38|100426663|9606
chr9|100427219|CHR9_100427160_100427219_GRCH38|100427160|9606
chr9|100427287|CHR9_100427228_100427287_GRCH38|100427228|9606
chr9|100427471|CHR9_100427412_100427471_GRCH38|100427412|9606
chr9|100442334|CHR9_100442275_100442334_GRCH38|100442275|9606
chr9|100450640|CHR9_100450581_100450640_GRCH38|100450581|9606
chr9|100473191|CHR9_100473132_100473191_GRCH38|100473132|9606
chr9|100498790|CHR9_100498731_100498790_GRCH38|100498731|9606
chr9|100527237|CHR9_100527178_100527237_GRCH38|100527178|9606
chr9|100578089|CHR9_100578030_100578089_GRCH38|100578030|9606
chr9|100756935|CHR9_100756876_100756935_GRCH38|100756876|9606
chr9|101028632|CHR9_101028573_101028632_GRCH38|101028573|9606
chr9|101028737|CHR9_101028678_101028737_GRCH38|101028678|9606
chr9|101185045|CHR9_101184986_101185045_GRCH38|101184986|9606
chr9|101383613|CHR9_101383554_101383613_GRCH38|101383554|9606
chr9|101385054|CHR9_101384995_101385054_GRCH38|101384995|9606
chr9|101398663|CHR9_101398604_101398663_GRCH38|101398604|9606
chr9|101398900|CHR9_101398841_101398900_GRCH38|101398841|9606
chr9|101435823|CHR9_101435764_101435823_GRCH38|101435764|9606
chr9|101469439|CHR9_101469380_101469439_GRCH38|101469380|9606
chr9|101487202|CHR9_101487143_101487202_GRCH38|101487143|9606
chr9|101504524|CHR9_101504465_101504524_GRCH38|101504465|9606
chr9|101533864|CHR9_101533805_101533864_GRCH38|101533805|9606
chr9|101595018|CHR9_101594959_101595018_GRCH38|101594959|9606
chr9|101738212|CHR9_101738153_101738212_GRCH38|101738153|9606
chr9|101738696|CHR9_101738637_101738696_GRCH38|101738637|9606
chr9|102995355|CHR9_102995296_102995355_GRCH38|102995296|9606
chr9|104093770|CHR9_104093711_104093770_GRCH38|104093711|9606
chr9|104094331|CHR9_104094272_104094331_GRCH38|104094272|9606
chr9|104094602|CHR9_104094543_104094602_GRCH38|104094543|9606
chr9|104747693|CHR9_104747634_104747693_GRCH38|104747634|9606
chr9|104754615|CHR9_104754556_104754615_GRCH38|104754556|9606
chr9|104764146|CHR9_104764087_104764146_GRCH38|104764087|9606
chr9|104928204|CHR9_104928145_104928204_GRCH38|104928145|9606
chr9|105244661|CHR9_105244602_105244661_GRCH38|105244602|9606
chr9|105448133|CHR9_105448074_105448133_GRCH38|105448074|9606
chr9|105500715|CHR9_105500656_105500715_GRCH38|105500656|9606
chr9|105558142|CHR9_105558083_105558142_GRCH38|105558083|9606
chr9|105656253|CHR9_105656194_105656253_GRCH38|105656194|9606
chr9|105694551|CHR9_105694492_105694551_GRCH38|105694492|9606
chr9|106860168|CHR9_106860109_106860168_GRCH38|106860109|9606
chr9|106862284|CHR9_106862225_106862284_GRCH38|106862225|9606
chr9|106862511|CHR9_106862452_106862511_GRCH38|106862452|9606
chr9|106862719|CHR9_106862660_106862719_GRCH38|106862660|9606
chr9|106863176|CHR9_106863117_106863176_GRCH38|106863117|9606
chr9|106863635|CHR9_106863576_106863635_GRCH38|106863576|9606
chr9|107283289|CHR9_107283230_107283289_GRCH38|107283230|9606
chr9|107283604|CHR9_107283545_107283604_GRCH38|107283545|9606
chr9|107284129|CHR9_107284070_107284129_GRCH38|107284070|9606
chr9|107489130|CHR9_107489071_107489130_GRCH38|107489071|9606
chr9|107489614|CHR9_107489555_107489614_GRCH38|107489555|9606
chr9|108933811|CHR9_108933752_108933811_GRCH38|108933752|9606
chr9|108934000|CHR9_108933941_108934000_GRCH38|108933941|9606
chr9|108934011|CHR9_108933952_108934011_GRCH38|108933952|9606
chr9|108934136|CHR9_108934077_108934136_GRCH38|108934077|9606
chr9|108934171|CHR9_108934112_108934171_GRCH38|108934112|9606
chr9|108934434|CHR9_108934375_108934434_GRCH38|108934375|9606
chr9|108934467|CHR9_108934408_108934467_GRCH38|108934408|9606
chr9|109013548|CHR9_109013489_109013548_GRCH38|109013489|9606
chr9|109119976|CHR9_109119917_109119976_GRCH38|109119917|9606
chr9|109167257|CHR9_109167198_109167257_GRCH38|109167198|9606
chr9|109321096|CHR9_109321037_109321096_GRCH38|109321037|9606
chr9|109498356|CHR9_109498297_109498356_GRCH38|109498297|9606
chr9|109499375|CHR9_109499316_109499375_GRCH38|109499316|9606
chr9|109640797|CHR9_109640738_109640797_GRCH38|109640738|9606
chr9|109780309|CHR9_109780250_109780309_GRCH38|109780250|9606
chr9|109780469|CHR9_109780410_109780469_GRCH38|109780410|9606
chr9|109806972|CHR9_109806913_109806972_GRCH38|109806913|9606
chr9|109867311|CHR9_109867252_109867311_GRCH38|109867252|9606
chr9|109867517|CHR9_109867458_109867517_GRCH38|109867458|9606
chr9|110016017|CHR9_110015958_110016017_GRCH38|110015958|9606
chr9|110048706|CHR9_110048647_110048706_GRCH38|110048647|9606
chr9|110125523|CHR9_110125464_110125523_GRCH38|110125464|9606
chr9|110148635|CHR9_110148576_110148635_GRCH38|110148576|9606
chr9|110169186|CHR9_110169127_110169186_GRCH38|110169127|9606
chr9|110208208|CHR9_110208149_110208208_GRCH38|110208149|9606
chr9|110256556|CHR9_110256497_110256556_GRCH38|110256497|9606
chr9|110337912|CHR9_110337853_110337912_GRCH38|110337853|9606
chr9|110579779|CHR9_110579720_110579779_GRCH38|110579720|9606
chr9|110579968|CHR9_110579909_110579968_GRCH38|110579909|9606
chr9|110668801|CHR9_110668742_110668801_GRCH38|110668742|9606
chr9|110999515|CHR9_110999456_110999515_GRCH38|110999456|9606
chr9|111022050|CHR9_111021991_111022050_GRCH38|111021991|9606
chr9|111036272|CHR9_111036213_111036272_GRCH38|111036213|9606
chr9|111038136|CHR9_111038077_111038136_GRCH38|111038077|9606
chr9|111038789|CHR9_111038730_111038789_GRCH38|111038730|9606
chr9|111039047|CHR9_111038988_111039047_GRCH38|111038988|9606
chr9|111039253|CHR9_111039194_111039253_GRCH38|111039194|9606
chr9|111040614|CHR9_111040555_111040614_GRCH38|111040555|9606
chr9|111525189|CHR9_111525130_111525189_GRCH38|111525130|9606
chr9|111599457|CHR9_111599398_111599457_GRCH38|111599398|9606
chr9|111599696|CHR9_111599637_111599696_GRCH38|111599637|9606
chr9|111599870|CHR9_111599811_111599870_GRCH38|111599811|9606
chr9|111631379|CHR9_111631320_111631379_GRCH38|111631320|9606
chr9|111649676|CHR9_111649617_111649676_GRCH38|111649617|9606
chr9|111661356|CHR9_111661297_111661356_GRCH38|111661297|9606
chr9|111661615|CHR9_111661556_111661615_GRCH38|111661556|9606
chr9|111669866|CHR9_111669807_111669866_GRCH38|111669807|9606
chr9|111783542|CHR9_111783483_111783542_GRCH38|111783483|9606
chr9|111794986|CHR9_111794927_111794986_GRCH38|111794927|9606
chr9|111805750|CHR9_111805691_111805750_GRCH38|111805691|9606
chr9|111896824|CHR9_111896765_111896824_GRCH38|111896765|9606
chr9|111897177|CHR9_111897118_111897177_GRCH38|111897118|9606
chr9|112175346|CHR9_112175287_112175346_GRCH38|112175287|9606
chr9|112175480|CHR9_112175421_112175480_GRCH38|112175421|9606
chr9|112333668|CHR9_112333609_112333668_GRCH38|112333609|9606
chr9|112334225|CHR9_112334166_112334225_GRCH38|112334166|9606
chr9|112380118|CHR9_112380059_112380118_GRCH38|112380059|9606
chr9|112486860|CHR9_112486801_112486860_GRCH38|112486801|9606
chr9|112718166|CHR9_112718107_112718166_GRCH38|112718107|9606
chr9|112890925|CHR9_112890866_112890925_GRCH38|112890866|9606
chr9|113056773|CHR9_113056714_113056773_GRCH38|113056714|9606
chr9|113151022|CHR9_113150963_113151022_GRCH38|113150963|9606
chr9|113188486|CHR9_113188427_113188486_GRCH38|113188427|9606
chr9|113221326|CHR9_113221267_113221326_GRCH38|113221267|9606
chr9|113221598|CHR9_113221539_113221598_GRCH38|113221539|9606
chr9|113224383|CHR9_113224324_113224383_GRCH38|113224324|9606
chr9|113275459|CHR9_113275400_113275459_GRCH38|113275400|9606
chr9|113275621|CHR9_113275562_113275621_GRCH38|113275562|9606
chr9|113275668|CHR9_113275609_113275668_GRCH38|113275609|9606
chr9|113340303|CHR9_113340244_113340303_GRCH38|113340244|9606
chr9|113349551|CHR9_113349492_113349551_GRCH38|113349492|9606
chr9|113376960|CHR9_113376901_113376960_GRCH38|113376901|9606
chr9|113377035|CHR9_113376976_113377035_GRCH38|113376976|9606
chr9|113401333|CHR9_113401274_113401333_GRCH38|113401274|9606
chr9|113410021|CHR9_113409962_113410021_GRCH38|113409962|9606
chr9|113410395|CHR9_113410336_113410395_GRCH38|113410336|9606
chr9|113410724|CHR9_113410665_113410724_GRCH38|113410665|9606
chr9|113410757|CHR9_113410698_113410757_GRCH38|113410698|9606
chr9|113501517|CHR9_113501458_113501517_GRCH38|113501458|9606
chr9|113505272|CHR9_113505213_113505272_GRCH38|113505213|9606
chr9|113565067|CHR9_113565008_113565067_GRCH38|113565008|9606
chr9|113580945|CHR9_113580886_113580945_GRCH38|113580886|9606
chr9|113594139|CHR9_113594080_113594139_GRCH38|113594080|9606
chr9|113876319|CHR9_113876260_113876319_GRCH38|113876260|9606
chr9|114078349|CHR9_114078290_114078349_GRCH38|114078290|9606
chr9|114078503|CHR9_114078444_114078503_GRCH38|114078444|9606
chr9|114098489|CHR9_114098430_114098489_GRCH38|114098430|9606
chr9|114099115|CHR9_114099056_114099115_GRCH38|114099056|9606
chr9|114099341|CHR9_114099282_114099341_GRCH38|114099282|9606
chr9|114155547|CHR9_114155488_114155547_GRCH38|114155488|9606
chr9|114168593|CHR9_114168534_114168593_GRCH38|114168534|9606
chr9|114315396|CHR9_114315337_114315396_GRCH38|114315337|9606
chr9|114323072|CHR9_114323013_114323072_GRCH38|114323013|9606
chr9|114329879|CHR9_114329820_114329879_GRCH38|114329820|9606
