db_reference|evidence|label|qualifier|source|source_id|source_type|source_url|target_id|target_type|taxon_id
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NM11|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A6NM28|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NM43|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NM45|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A6NM45|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005923|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A6NM45|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NM62|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NM76|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A6NM76|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""Reactome:R-HSA-2172123""]"|TAS|located_in|"[""located_in""]"|GOA|A6NMB1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMB1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMB9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005938|cellular_component|9606
"[""PMID:25756798""]"|IDA|located_in|"[""located_in""]"|GOA|A6NMB9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031252|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMD0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMD0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMD2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005794|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMD2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005801|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NML5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMN3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0001669|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A6NMN3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002081|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMN3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031410|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMS3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMS3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMS7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000113""]"|ISA|located_in|"[""located_in""]"|GOA|A6NMT0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000785|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMT0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMU1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMU1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMX2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMY6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005604|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMY6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042470|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMY6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0070062|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMZ2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005929|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMZ5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMZ5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GOA|A6NMZ7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""PMID:18400749""]"|IDA|located_in|"[""located_in""]"|GOA|A6NMZ7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031012|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A6NMZ7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005581|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""part_of""]"|GOA|A6NMZ7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005589|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NN14|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A6NN73|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005794|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A6NN73|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005801|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NN92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""part_of""]"|GOA|A6NN92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005922|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNA2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000113""]"|ISA|located_in|"[""located_in""]"|GOA|A6NNA5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000785|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNA5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNB3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNB3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNC1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NND4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A6NND4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNE9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0030659|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNE9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031410|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNF4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNL5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""PMID:34800366""]"|HTP|located_in|"[""located_in""]"|GOA|A6NNL5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005739|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNM3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005856|cellular_component|9606
"[""Reactome:R-HSA-8865774""]"|TAS|located_in|"[""located_in""]"|GOA|A6NNM8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005829|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNM8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005874|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNN8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005938|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNN8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNN8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0030424|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNS2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A6NNS2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0014801|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNS2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A6NNS2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0033017|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""part_of""]"|GOA|A6NNW6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000015|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNY8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNY8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005829|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNZ2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005856|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNZ2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005874|cellular_component|9606
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GOA|A6NNZ2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0015630|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNZ2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0045171|cellular_component|9606
"[""PMID:23533145""]"|HDA|located_in|"[""located_in""]"|GOA|A6NNZ2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0070062|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A6NNZ2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0072686|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NP11|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""is_active_in""]"|GOA|A6NP61|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0043232|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GOA|A6NP61|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6NP61|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0036464|cellular_component|9606
"[""Reactome:R-HSA-8867370""]"|TAS|located_in|"[""located_in""]"|GOA|A6PVC2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005829|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6PVC2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005856|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""located_in""]"|GOA|A6PVC2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005874|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A6PVC2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005929|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A6PVC2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005930|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A6PVC2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0015630|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A6PVC2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0036126|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""part_of""]"|GOA|A6PVI3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005846|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GOA|A6PVL3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GOA|A6PVL3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0015630|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6PVL3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GOA|A6PVL3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016324|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GOA|A6PVL3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0032437|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GOA|A6PVL3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0036064|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GOA|A6PVL3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0043025|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GOA|A6PVL3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0045177|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GOA|A6PVL3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0060091|cellular_component|9606
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GOA|A6QL63|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005654|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A6QL63|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GOA|A6QL63|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0098978|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A7E2F4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005794|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A7E2F4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005801|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A7E2F4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0032580|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A7E2U8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005813|cellular_component|9606
"[""PMID:29257953""]"|IDA|located_in|"[""located_in""]"|GOA|A7E2U8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005881|cellular_component|9606
"[""PMID:29257953""]"|IDA|located_in|"[""located_in""]"|GOA|A7E2U8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0097731|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""is_active_in""]"|GOA|A7E2V4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005829|cellular_component|9606
"[""PMID:33184234""]"|IDA|located_in|"[""part_of""]"|GOA|A7E2V4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031463|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A7E2Y1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A7E2Y1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0030016|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""located_in""]"|GOA|A7E2Y1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0032982|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GOA|A7E2Y1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0097512|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""part_of""]"|GOA|A7E2Y1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016459|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A7KAX9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000139|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A7KAX9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A7KAX9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005789|cellular_component|9606
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GOA|A7KAX9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005794|cellular_component|9606
"[""Reactome:R-HSA-9013437""]"|TAS|located_in|"[""located_in""]"|GOA|A7KAX9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005829|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A7KAX9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005938|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A7KAX9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0010008|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A7KAX9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0014069|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A7KAX9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A7KAX9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0043197|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A7MBM2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A7MBM2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""PMID:21931631""]"|NAS|located_in|"[""part_of""]"|GOA|A7MCY6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_1902554|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A7MD48|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GOA|A7XYQ1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""Reactome:R-HSA-1176059""]"|TAS|located_in|"[""located_in""]"|GOA|A8CG34|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005635|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A8CG34|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005789|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A8CG34|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031965|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""part_of""]"|GOA|A8CG34|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005643|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A8K0S8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""PMID:24344185""]"|IDA|located_in|"[""part_of""]"|GOA|A8K0Z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000145|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A8K0Z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005769|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A8K0Z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005770|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A8K0Z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005776|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A8K0Z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005814|cellular_component|9606
"[""GO_REF:0000108""]"|IEA|located_in|"[""located_in""]"|GOA|A8K0Z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005829|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""located_in""]"|GOA|A8K0Z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031410|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A8K0Z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031901|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A8K0Z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0055037|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A8K0Z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0055038|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""part_of""]"|GOA|A8K0Z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0071203|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A8K2U0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A8K2U0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005615|cellular_component|9606
"[""PMID:19199708""]"|HDA|located_in|"[""located_in""]"|GOA|A8K2U0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0070062|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A8K4G0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A8K5M9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005739|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A8K7I4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A8K7I4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GOA|A8K7I4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005902|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GOA|A8K7I4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
