chr|end|id|source|source_url|start
chr5|169650000|CHR5_168250000_169650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|168250000
chr5|170250000|CHR5_169650000_170250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|169650000
chr5|170700000|CHR5_170250000_170700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|170250000
chr5|171350000|CHR5_170700000_171350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|170700000
chr5|172400000|CHR5_171400000_172400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|171400000
chr5|173000000|CHR5_172450000_173000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|172450000
chr5|173300000|CHR5_173000000_173300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|173000000
chr5|173600000|CHR5_173300000_173600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|173300000
chr5|174000000|CHR5_173600000_174000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|173600000
chr5|174900000|CHR5_174050000_174900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|174050000
chr5|175550000|CHR5_174900000_175550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|174900000
chr5|175750000|CHR5_175550000_175750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|175550000
chr5|176400000|CHR5_175750000_176400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|175750000
chr5|176650000|CHR5_176400000_176650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|176400000
chr5|177600000|CHR5_176650000_177600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|176650000
chr5|178200000|CHR5_177600000_178200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|177600000
chr5|179750000|CHR5_178250000_179750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|178250000
chr5|179900000|CHR5_179750000_179900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|179750000
chr5|181500000|CHR5_179900000_181500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|179900000
chr6|1450000|CHR6_250000_1450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|250000
chr6|2750000|CHR6_1500000_2750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|1500000
chr6|3000000|CHR6_2750000_3000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|2750000
chr6|4050000|CHR6_3100000_4050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|3100000
chr6|5000000|CHR6_4050000_5000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|4050000
chr6|5400000|CHR6_5050000_5400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|5050000
chr6|6650000|CHR6_5400000_6650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|5400000
chr6|7650000|CHR6_6650000_7650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|6650000
chr6|8050000|CHR6_7650000_8050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|7650000
chr6|10400000|CHR6_8100000_10400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|8100000
chr6|10850000|CHR6_10450000_10850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|10450000
chr6|11500000|CHR6_10850000_11500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|10850000
chr6|12900000|CHR6_11550000_12900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|11550000
chr6|13600000|CHR6_12900000_13600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|12900000
chr6|15600000|CHR6_13800000_15600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|13800000
chr6|16300000|CHR6_15650000_16300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|15650000
chr6|17050000|CHR6_16300000_17050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|16300000
chr6|17800000|CHR6_17100000_17800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|17100000
chr6|18550000|CHR6_17800000_18550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|17800000
chr6|20100000|CHR6_18550000_20100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|18550000
chr6|20550000|CHR6_20100000_20550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|20100000
chr6|21550000|CHR6_20550000_21550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|20550000
chr6|24350000|CHR6_21600000_24350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|21600000
chr6|25150000|CHR6_24400000_25150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|24400000
chr6|25950000|CHR6_25150000_25950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|25150000
chr6|26600000|CHR6_26000000_26600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|26000000
chr6|27950000|CHR6_27150000_27950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|27150000
chr6|29650000|CHR6_27950000_29650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|27950000
chr6|30200000|CHR6_29650000_30200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|29650000
chr6|31150000|CHR6_30450000_31150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|30450000
chr6|31450000|CHR6_31150000_31450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|31150000
chr6|32050000|CHR6_31500000_32050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|31500000
chr6|33300000|CHR6_32050000_33300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|32050000
chr6|34200000|CHR6_33600000_34200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|33600000
chr6|35250000|CHR6_34200000_35250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|34200000
chr6|35500000|CHR6_35300000_35500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|35300000
chr6|35800000|CHR6_35500000_35800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|35500000
chr6|36400000|CHR6_35800000_36400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|35800000
chr6|36600000|CHR6_36400000_36600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|36400000
chr6|36750000|CHR6_36600000_36750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|36600000
chr6|37350000|CHR6_36750000_37350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|36750000
chr6|38050000|CHR6_37350000_38050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|37350000
chr6|38850000|CHR6_38050000_38850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|38050000
chr6|38950000|CHR6_38850000_38950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|38850000
chr6|39350000|CHR6_38950000_39350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|38950000
chr6|39900000|CHR6_39350000_39900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|39350000
chr6|41300000|CHR6_39900000_41300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|39900000
chr6|41750000|CHR6_41350000_41750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|41350000
chr6|42550000|CHR6_41750000_42550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|41750000
chr6|42850000|CHR6_42600000_42850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|42600000
chr6|43200000|CHR6_42900000_43200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|42900000
chr6|43550000|CHR6_43200000_43550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|43200000
chr6|44400000|CHR6_43600000_44400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|43600000
chr6|46050000|CHR6_44400000_46050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|44400000
chr6|47100000|CHR6_46050000_47100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|46050000
chr6|47400000|CHR6_47100000_47400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|47100000
chr6|49500000|CHR6_47400000_49500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|47400000
chr6|49950000|CHR6_49500000_49950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|49500000
chr6|50100000|CHR6_49950000_50100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|49950000
chr6|50650000|CHR6_50100000_50650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|50100000
chr6|50800000|CHR6_50700000_50800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|50700000
chr6|52100000|CHR6_50800000_52100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|50800000
chr6|52300000|CHR6_52100000_52300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|52100000
chr6|52700000|CHR6_52300000_52700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|52300000
chr6|53100000|CHR6_52700000_53100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|52700000
chr6|53500000|CHR6_53100000_53500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|53100000
chr6|53700000|CHR6_53500000_53700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|53500000
chr6|55300000|CHR6_53750000_55300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|53750000
chr6|56350000|CHR6_55300000_56350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|55300000
chr6|56650000|CHR6_56350000_56650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|56350000
chr6|57350000|CHR6_56650000_57350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|56650000
chr6|61100000|CHR6_60400000_61100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|60400000
chr6|63800000|CHR6_63300000_63800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|63300000
chr6|66600000|CHR6_63850000_66600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|63850000
chr6|68600000|CHR6_66900000_68600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|66900000
chr6|70150000|CHR6_68600000_70150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|68600000
chr6|71000000|CHR6_70200000_71000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|70200000
chr6|72150000|CHR6_71150000_72150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|71150000
chr6|72350000|CHR6_72250000_72350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|72250000
chr6|73450000|CHR6_72350000_73450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|72350000
chr6|73700000|CHR6_73450000_73700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|73450000
chr6|75250000|CHR6_73700000_75250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|73700000
chr6|75750000|CHR6_75250000_75750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|75250000
chr6|77500000|CHR6_75850000_77500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|75850000
chr6|78900000|CHR6_77500000_78900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|77500000
chr6|79850000|CHR6_78900000_79850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|78900000
chr6|82200000|CHR6_79900000_82200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|79900000
chr6|83100000|CHR6_82200000_83100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|82200000
chr6|83600000|CHR6_83100000_83600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|83100000
chr6|84250000|CHR6_83600000_84250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|83600000
chr6|85700000|CHR6_84250000_85700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|84250000
chr6|87000000|CHR6_85700000_87000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|85700000
chr6|88900000|CHR6_87050000_88900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|87050000
chr6|89650000|CHR6_88950000_89650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|88950000
chr6|89850000|CHR6_89650000_89850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|89650000
chr6|90600000|CHR6_89850000_90600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|89850000
chr6|92850000|CHR6_90600000_92850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|90600000
chr6|94950000|CHR6_93000000_94950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|93000000
chr6|96600000|CHR6_95400000_96600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|95400000
chr6|97150000|CHR6_96600000_97150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|96600000
chr6|99300000|CHR6_97150000_99300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|97150000
chr6|99850000|CHR6_99350000_99850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|99350000
chr6|100750000|CHR6_99900000_100750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|99900000
chr6|100950000|CHR6_100750000_100950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|100750000
chr6|104650000|CHR6_100950000_104650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|100950000
chr6|104800000|CHR6_104650000_104800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|104650000
chr6|106400000|CHR6_104850000_106400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|104850000
chr6|107000000|CHR6_106400000_107000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|106400000
chr6|107900000|CHR6_107050000_107900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|107050000
chr6|108500000|CHR6_107900000_108500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|107900000
chr6|109150000|CHR6_108550000_109150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|108550000
chr6|109500000|CHR6_109150000_109500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|109150000
chr6|110500000|CHR6_109500000_110500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|109500000
chr6|111250000|CHR6_110500000_111250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|110500000
chr6|111650000|CHR6_111250000_111650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|111250000
chr6|112100000|CHR6_111700000_112100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|111700000
chr6|113950000|CHR6_112100000_113950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|112100000
chr6|116100000|CHR6_114000000_116100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|114000000
chr6|116750000|CHR6_116150000_116750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|116150000
chr6|117000000|CHR6_116750000_117000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|116750000
chr6|118900000|CHR6_117000000_118900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|117000000
chr6|121050000|CHR6_118950000_121050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|118950000
chr6|121400000|CHR6_121050000_121400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|121050000
chr6|122400000|CHR6_121400000_122400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|121400000
chr6|123350000|CHR6_122500000_123350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|122500000
chr6|123750000|CHR6_123400000_123750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|123400000
chr6|124850000|CHR6_123750000_124850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|123750000
chr6|125150000|CHR6_124850000_125150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|124850000
chr6|125300000|CHR6_125150000_125300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|125150000
chr6|125800000|CHR6_125300000_125800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|125300000
chr6|126000000|CHR6_125800000_126000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|125800000
chr6|127300000|CHR6_126000000_127300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|126000000
chr6|127600000|CHR6_127300000_127600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|127300000
chr6|129500000|CHR6_127600000_129500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|127600000
chr6|130000000|CHR6_129600000_130000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|129600000
chr6|130850000|CHR6_130050000_130850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|130050000
chr6|131650000|CHR6_130900000_131650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|130900000
chr6|132550000|CHR6_131650000_132550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|131650000
chr6|132850000|CHR6_132550000_132850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|132550000
chr6|133950000|CHR6_132850000_133950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|132850000
chr6|134150000|CHR6_133950000_134150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|133950000
chr6|135000000|CHR6_134150000_135000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|134150000
chr6|135450000|CHR6_135000000_135450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|135000000
chr6|136600000|CHR6_135450000_136600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|135450000
chr6|136850000|CHR6_136600000_136850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|136600000
chr6|137650000|CHR6_136850000_137650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|136850000
chr6|138100000|CHR6_137700000_138100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|137700000
chr6|138750000|CHR6_138100000_138750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|138100000
chr6|142150000|CHR6_138800000_142150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|138800000
chr6|142450000|CHR6_142150000_142450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|142150000
chr6|143500000|CHR6_142450000_143500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|142450000
chr6|144050000|CHR6_143500000_144050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|143500000
chr6|144550000|CHR6_144100000_144550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|144100000
chr6|145900000|CHR6_144550000_145900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|144550000
chr6|146800000|CHR6_145950000_146800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|145950000
chr6|147350000|CHR6_146800000_147350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|146800000
chr6|148550000|CHR6_147400000_148550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|147400000
chr6|149050000|CHR6_148550000_149050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|148550000
chr6|149500000|CHR6_149050000_149500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|149050000
chr6|149900000|CHR6_149550000_149900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|149550000
chr6|150400000|CHR6_149900000_150400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|149900000
chr6|150900000|CHR6_150400000_150900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|150400000
chr6|151400000|CHR6_150900000_151400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|150900000
chr6|152400000|CHR6_151400000_152400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|151400000
chr6|152500000|CHR6_152400000_152500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|152400000
chr6|153000000|CHR6_152500000_153000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|152500000
chr6|154150000|CHR6_153000000_154150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|153000000
chr6|154700000|CHR6_154150000_154700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|154150000
chr6|154850000|CHR6_154700000_154850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|154700000
chr6|155250000|CHR6_154850000_155250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|154850000
chr6|158200000|CHR6_157300000_158200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|157300000
chr6|158700000|CHR6_158200000_158700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|158200000
chr6|159050000|CHR6_158700000_159050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|158700000
chr6|159150000|CHR6_159050000_159150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|159050000
chr6|159700000|CHR6_159150000_159700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|159150000
chr6|160150000|CHR6_159700000_160150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|159700000
chr6|160700000|CHR6_160150000_160700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|160150000
chr6|161350000|CHR6_160700000_161350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|160700000
chr6|162900000|CHR6_161400000_162900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|161400000
chr6|163150000|CHR6_162900000_163150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|162900000
chr6|165350000|CHR6_163150000_165350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|163150000
chr6|166100000|CHR6_165350000_166100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|165350000
chr6|167250000|CHR6_166250000_167250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|166250000
chr6|168350000|CHR6_168200000_168350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|168200000
chr6|168900000|CHR6_168350000_168900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|168350000
chr6|169850000|CHR6_168900000_169850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|168900000
chr7|1250000|CHR7_950000_1250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|950000
chr7|1550000|CHR7_1250000_1550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|1250000
chr7|2750000|CHR7_1550000_2750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|1550000
chr7|2900000|CHR7_2750000_2900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|2750000
chr7|4750000|CHR7_2900000_4750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|2900000
chr7|5250000|CHR7_4800000_5250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|4800000
chr7|5800000|CHR7_5250000_5800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|5250000
chr7|6500000|CHR7_5850000_6500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|5850000
chr7|7000000|CHR7_6500000_7000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|6500000
chr7|7600000|CHR7_7000000_7600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|7000000
chr7|8400000|CHR7_7600000_8400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|7600000
chr7|11350000|CHR7_8400000_11350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|8400000
chr7|12500000|CHR7_11400000_12500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|11400000
chr7|13250000|CHR7_12550000_13250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|12550000
chr7|14750000|CHR7_13300000_14750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|13300000
chr7|16150000|CHR7_14750000_16150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|14750000
chr7|16700000|CHR7_16150000_16700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|16150000
chr7|17700000|CHR7_16700000_17700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|16700000
chr7|18400000|CHR7_17800000_18400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|17800000
chr7|19750000|CHR7_18400000_19750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|18400000
chr7|20750000|CHR7_19750000_20750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|19750000
chr7|22150000|CHR7_20750000_22150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|20750000
chr7|22500000|CHR7_22150000_22500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|22150000
chr7|23250000|CHR7_22550000_23250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|22550000
chr7|23600000|CHR7_23300000_23600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|23300000
chr7|24850000|CHR7_23600000_24850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|23600000
chr7|25250000|CHR7_24850000_25250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|24850000
chr7|25900000|CHR7_25250000_25900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|25250000
chr7|26650000|CHR7_25900000_26650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|25900000
chr7|27150000|CHR7_26700000_27150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|26700000
chr7|28200000|CHR7_27200000_28200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|27200000
chr7|28950000|CHR7_28200000_28950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|28200000
