chr|end|id|rna_type|source|source_url|start|taxon_id
chr1|16243191|URS0002A55FA2|lncRNA|RNAcentral|https://rnacentral.org/downloads|16241146|9606
chr1|16243225|URS00008B2F3F|lncRNA|RNAcentral|https://rnacentral.org/downloads|16241160|9606
chr1|16246908|URS0000EAAC5C|lncRNA|RNAcentral|https://rnacentral.org/downloads|16241417|9606
chr1|16244766|URS000233A027|lncRNA|RNAcentral|https://rnacentral.org/downloads|16243484|9606
chr1|16244037|URS0000001F73|piRNA|RNAcentral|https://rnacentral.org/downloads|16244011|9606
chr1|16246908|URS0000EB3876|lncRNA|RNAcentral|https://rnacentral.org/downloads|16244886|9606
chr1|16245096|URS00001B4E6A|piRNA|RNAcentral|https://rnacentral.org/downloads|16245071|9606
chr1|16247355|URS00001937B8|piRNA|RNAcentral|https://rnacentral.org/downloads|16247327|9606
chr1|16251225|URS00003DEB41|piRNA|RNAcentral|https://rnacentral.org/downloads|16251196|9606
chr1|16254301|URS000027BE1F|piRNA|RNAcentral|https://rnacentral.org/downloads|16254276|9606
chr1|16272423|URS0000955EFF|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|16272275|9606
chr1|16304201|URS000046AD01|piRNA|RNAcentral|https://rnacentral.org/downloads|16304169|9606
chr1|16322577|URS0003315DF9|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|16322430|9606
chr1|16343984|URS0000D5DDD2|lncRNA|RNAcentral|https://rnacentral.org/downloads|16341057|9606
chr1|16343984|URS0000D5DDD2|lncRNA|RNAcentral|https://rnacentral.org/downloads|16341058|9606
chr1|16345424|URS00030ECC55|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|16345277|9606
chr1|16352167|URS0000EA7C4C|lncRNA|RNAcentral|https://rnacentral.org/downloads|16351090|9606
chr1|16353413|URS00008B2F85|lncRNA|RNAcentral|https://rnacentral.org/downloads|16352544|9606
chr1|16361685|URS000040DA09|piRNA|RNAcentral|https://rnacentral.org/downloads|16361655|9606
chr1|16398148|URS00008C2E54|lncRNA|RNAcentral|https://rnacentral.org/downloads|16367030|9606
chr1|16396112|URS00008C2320|lncRNA|RNAcentral|https://rnacentral.org/downloads|16367088|9606
chr1|16369854|URS0000546170|piRNA|RNAcentral|https://rnacentral.org/downloads|16369828|9606
chr1|16372308|URS0003338A55|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|16372192|9606
chr1|16415844|URS00019A3CD5|lncRNA|RNAcentral|https://rnacentral.org/downloads|16389128|9606
chr1|16394395|URS00008B5D6F|lncRNA|RNAcentral|https://rnacentral.org/downloads|16393281|9606
chr1|16395245|URS0001BCBE83|lncRNA|RNAcentral|https://rnacentral.org/downloads|16395036|9606
chr1|16396405|URS000017F829|piRNA|RNAcentral|https://rnacentral.org/downloads|16396379|9606
chr1|16397126|URS000023F762|piRNA|RNAcentral|https://rnacentral.org/downloads|16397097|9606
chr1|16431299|URS0000EBD4DF|lncRNA|RNAcentral|https://rnacentral.org/downloads|16428642|9606
chr1|16429772|URS0000924419|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|16429656|9606
chr1|16429772|URS000326EC66|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|16429656|9606
chr1|16429712|URS000039655E|piRNA|RNAcentral|https://rnacentral.org/downloads|16429685|9606
chr1|16440142|URS000091362A|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|16440026|9606
chr1|16443697|URS00019E5463|lncRNA|RNAcentral|https://rnacentral.org/downloads|16440708|9606
chr1|16460074|URS00009C32F2|lncRNA|RNAcentral|https://rnacentral.org/downloads|16449179|9606
chr1|16460075|URS00009AD4C6|lncRNA|RNAcentral|https://rnacentral.org/downloads|16451953|9606
chr1|16459413|URS00008B7620|lncRNA|RNAcentral|https://rnacentral.org/downloads|16455425|9606
chr1|16459413|URS00008B7620|lncRNA|RNAcentral|https://rnacentral.org/downloads|16455426|9606
chr1|16459083|URS00000D9013|piRNA|RNAcentral|https://rnacentral.org/downloads|16459056|9606
chr1|16459485|URS000013838F|piRNA|RNAcentral|https://rnacentral.org/downloads|16459460|9606
chr1|16460091|URS0000EA8F6D|lncRNA|RNAcentral|https://rnacentral.org/downloads|16459749|9606
chr1|16475356|URS0000D5B66F|lncRNA|RNAcentral|https://rnacentral.org/downloads|16460931|9606
chr1|16478501|URS0000D59833|lncRNA|RNAcentral|https://rnacentral.org/downloads|16460931|9606
chr1|16468481|URS000024580C|lncRNA|RNAcentral|https://rnacentral.org/downloads|16460947|9606
chr1|16468418|URS0002343C6F|lncRNA|RNAcentral|https://rnacentral.org/downloads|16460948|9606
chr1|16468481|URS000024580C|lncRNA|RNAcentral|https://rnacentral.org/downloads|16460948|9606
chr1|16468481|URS000256599B|lncRNA|RNAcentral|https://rnacentral.org/downloads|16460948|9606
chr1|16468481|URS000258E666|sRNA|RNAcentral|https://rnacentral.org/downloads|16460948|9606
chr1|16468481|URS0000BC4509|lncRNA|RNAcentral|https://rnacentral.org/downloads|16461807|9606
chr1|16462788|URS000018A7D4|piRNA|RNAcentral|https://rnacentral.org/downloads|16462762|9606
chr1|16464455|URS00019CE68A|lncRNA|RNAcentral|https://rnacentral.org/downloads|16463811|9606
chr1|16464390|URS000037397A|piRNA|RNAcentral|https://rnacentral.org/downloads|16464365|9606
chr1|16465123|URS000056CC11|piRNA|RNAcentral|https://rnacentral.org/downloads|16465095|9606
chr1|16465902|URS000044E3FC|piRNA|RNAcentral|https://rnacentral.org/downloads|16465875|9606
chr1|16492701|URS00009BF2AF|lncRNA|RNAcentral|https://rnacentral.org/downloads|16467436|9606
chr1|16467531|URS000026F025|piRNA|RNAcentral|https://rnacentral.org/downloads|16467503|9606
chr1|16476065|URS00008C2E3C|lncRNA|RNAcentral|https://rnacentral.org/downloads|16472894|9606
chr1|16476065|URS00008C2E3C|lncRNA|RNAcentral|https://rnacentral.org/downloads|16472895|9606
chr1|16474556|URS0000466287|piRNA|RNAcentral|https://rnacentral.org/downloads|16474531|9606
chr1|16478448|URS00008C228F|lncRNA|RNAcentral|https://rnacentral.org/downloads|16476924|9606
chr1|16483341|URS00008C25C4|lncRNA|RNAcentral|https://rnacentral.org/downloads|16476929|9606
chr1|16476985|URS000014189B|piRNA|RNAcentral|https://rnacentral.org/downloads|16476959|9606
chr1|16491084|URS00009B0A7C|lncRNA|RNAcentral|https://rnacentral.org/downloads|16478255|9606
chr1|16499257|URS00008C40EE|lncRNA|RNAcentral|https://rnacentral.org/downloads|16490633|9606
chr1|16499257|URS00008C3393|lncRNA|RNAcentral|https://rnacentral.org/downloads|16490645|9606
chr1|16491854|URS0000EAD8A8|lncRNA|RNAcentral|https://rnacentral.org/downloads|16491476|9606
chr1|16497282|URS0000EB2873|lncRNA|RNAcentral|https://rnacentral.org/downloads|16492657|9606
chr1|16497282|URS0000EAB4E2|lncRNA|RNAcentral|https://rnacentral.org/downloads|16493314|9606
chr1|16495977|URS000028D012|piRNA|RNAcentral|https://rnacentral.org/downloads|16495949|9606
chr1|16496294|URS00019E94C4|lncRNA|RNAcentral|https://rnacentral.org/downloads|16496039|9606
chr1|16499254|URS00008C264A|lncRNA|RNAcentral|https://rnacentral.org/downloads|16496185|9606
chr1|16502081|URS000233726E|lncRNA|RNAcentral|https://rnacentral.org/downloads|16499368|9606
chr1|16502213|URS0002A6D6B8|lncRNA|RNAcentral|https://rnacentral.org/downloads|16499376|9606
chr1|16503988|URS0000D5765B|lncRNA|RNAcentral|https://rnacentral.org/downloads|16499386|9606
chr1|16503988|URS0000D58AA5|lncRNA|RNAcentral|https://rnacentral.org/downloads|16499386|9606
chr1|16504771|URS0000D59879|lncRNA|RNAcentral|https://rnacentral.org/downloads|16499386|9606
chr1|16503988|URS0000D5765B|lncRNA|RNAcentral|https://rnacentral.org/downloads|16499387|9606
chr1|16503988|URS0000D58AA5|lncRNA|RNAcentral|https://rnacentral.org/downloads|16499387|9606
chr1|16504771|URS0000D59879|lncRNA|RNAcentral|https://rnacentral.org/downloads|16499387|9606
chr1|16499986|URS0002344EE0|lncRNA|RNAcentral|https://rnacentral.org/downloads|16499481|9606
chr1|16500984|URS0001BCD0C7|lncRNA|RNAcentral|https://rnacentral.org/downloads|16500721|9606
chr1|16517270|URS00008BD061|lncRNA|RNAcentral|https://rnacentral.org/downloads|16502256|9606
chr1|16555101|URS0000EA7E29|lncRNA|RNAcentral|https://rnacentral.org/downloads|16506708|9606
chr1|16513251|URS0001BE9E7B|lncRNA|RNAcentral|https://rnacentral.org/downloads|16513002|9606
chr1|16514150|URS00001A347A|piRNA|RNAcentral|https://rnacentral.org/downloads|16514122|9606
chr1|16514151|URS000029642A|piRNA|RNAcentral|https://rnacentral.org/downloads|16514122|9606
chr1|16514283|URS00000B27D7|snRNA|RNAcentral|https://rnacentral.org/downloads|16514122|9606
chr1|16514284|URS0000B4D359|snRNA|RNAcentral|https://rnacentral.org/downloads|16514122|9606
chr1|16514285|URS000032B6B6|snRNA|RNAcentral|https://rnacentral.org/downloads|16514122|9606
chr1|16514285|URS00004EE8AA|snRNA|RNAcentral|https://rnacentral.org/downloads|16514122|9606
chr1|16514285|URS000059CC50|snRNA|RNAcentral|https://rnacentral.org/downloads|16514122|9606
chr1|16514289|URS0002A146BA|snRNA|RNAcentral|https://rnacentral.org/downloads|16514122|9606
chr1|16514171|URS000051BA34|snRNA|RNAcentral|https://rnacentral.org/downloads|16514123|9606
chr1|16514147|URS00023358B8|misc_RNA|RNAcentral|https://rnacentral.org/downloads|16514124|9606
chr1|16514285|URS00026D357A|snRNA|RNAcentral|https://rnacentral.org/downloads|16514264|9606
chr1|16668051|URS000233BCDD|lncRNA|RNAcentral|https://rnacentral.org/downloads|16514303|9606
chr1|16514409|URS000032123D|piRNA|RNAcentral|https://rnacentral.org/downloads|16514382|9606
chr1|16515754|URS00008BD76D|lncRNA|RNAcentral|https://rnacentral.org/downloads|16514642|9606
chr1|16515754|URS00008BD76D|lncRNA|RNAcentral|https://rnacentral.org/downloads|16514643|9606
chr1|16515754|URS00004C28CA|lncRNA|RNAcentral|https://rnacentral.org/downloads|16514644|9606
chr1|16515754|URS00004C28CA|lncRNA|RNAcentral|https://rnacentral.org/downloads|16514645|9606
chr1|16515754|URS00025C4E47|lncRNA|RNAcentral|https://rnacentral.org/downloads|16514645|9606
chr1|16535239|URS0002A5F922|lncRNA|RNAcentral|https://rnacentral.org/downloads|16514977|9606
chr1|16521788|URS0000DBA073|lncRNA|RNAcentral|https://rnacentral.org/downloads|16515034|9606
chr1|16521788|URS0002535187|lncRNA|RNAcentral|https://rnacentral.org/downloads|16515034|9606
chr1|16515123|URS000058A4FA|piRNA|RNAcentral|https://rnacentral.org/downloads|16515096|9606
chr1|16515469|URS00003F48A0|piRNA|RNAcentral|https://rnacentral.org/downloads|16515443|9606
chr1|16521801|URS000233D5BF|lncRNA|RNAcentral|https://rnacentral.org/downloads|16516224|9606
chr1|16520658|URS00006E0DA7|tRNA|RNAcentral|https://rnacentral.org/downloads|16520585|9606
chr1|16520617|URS000027ADD4|piRNA|RNAcentral|https://rnacentral.org/downloads|16520588|9606
chr1|16520658|URS00001BBC70|tRNA|RNAcentral|https://rnacentral.org/downloads|16520624|9606
chr1|16521837|URS0002A5027D|lncRNA|RNAcentral|https://rnacentral.org/downloads|16520629|9606
chr1|16522593|URS0002A4F6EC|lncRNA|RNAcentral|https://rnacentral.org/downloads|16520638|9606
chr1|16521808|URS0002A5C44F|lncRNA|RNAcentral|https://rnacentral.org/downloads|16520648|9606
chr1|16522587|URS0002A1643A|lncRNA|RNAcentral|https://rnacentral.org/downloads|16520651|9606
chr1|16521808|URS0002A4E3E2|lncRNA|RNAcentral|https://rnacentral.org/downloads|16520663|9606
chr1|16521808|URS0002A5A438|lncRNA|RNAcentral|https://rnacentral.org/downloads|16520665|9606
chr1|16522590|URS0002A1BC1E|lncRNA|RNAcentral|https://rnacentral.org/downloads|16520669|9606
chr1|16521796|URS00001F16B5|lncRNA|RNAcentral|https://rnacentral.org/downloads|16520693|9606
chr1|16521808|URS00008BAE58|lncRNA|RNAcentral|https://rnacentral.org/downloads|16520693|9606
chr1|16521796|URS00001F16B5|lncRNA|RNAcentral|https://rnacentral.org/downloads|16520694|9606
chr1|16521808|URS00008BAE58|lncRNA|RNAcentral|https://rnacentral.org/downloads|16520694|9606
chr1|16521809|URS00009BAD8F|lncRNA|RNAcentral|https://rnacentral.org/downloads|16520695|9606
chr1|16521784|URS00023362C9|lncRNA|RNAcentral|https://rnacentral.org/downloads|16520744|9606
chr1|16521808|URS0002A472A3|lncRNA|RNAcentral|https://rnacentral.org/downloads|16520810|9606
chr1|16521805|URS0002A697AC|lncRNA|RNAcentral|https://rnacentral.org/downloads|16520824|9606
chr1|16522017|URS000233A28D|lncRNA|RNAcentral|https://rnacentral.org/downloads|16520878|9606
chr1|16521769|URS00008C2670|lncRNA|RNAcentral|https://rnacentral.org/downloads|16520885|9606
chr1|16521769|URS00008C2670|lncRNA|RNAcentral|https://rnacentral.org/downloads|16520886|9606
chr1|16528739|URS0002348B57|lncRNA|RNAcentral|https://rnacentral.org/downloads|16528084|9606
chr1|16528843|URS0000E9823F|lncRNA|RNAcentral|https://rnacentral.org/downloads|16528329|9606
chr1|16529473|URS00001D24BF|piRNA|RNAcentral|https://rnacentral.org/downloads|16529445|9606
chr1|16535707|URS0002A60C68|lncRNA|RNAcentral|https://rnacentral.org/downloads|16531922|9606
chr1|16532471|URS00006A56A1|tRNA|RNAcentral|https://rnacentral.org/downloads|16532398|9606
chr1|16535010|URS00008C1209|lncRNA|RNAcentral|https://rnacentral.org/downloads|16532539|9606
chr1|16535808|URS0000EB5236|lncRNA|RNAcentral|https://rnacentral.org/downloads|16533251|9606
chr1|16535649|URS00000D96CC|lncRNA|RNAcentral|https://rnacentral.org/downloads|16533885|9606
chr1|16535649|URS00000D96CC|lncRNA|RNAcentral|https://rnacentral.org/downloads|16533886|9606
chr1|16535649|URS000251F306|sRNA|RNAcentral|https://rnacentral.org/downloads|16533887|9606
chr1|16535649|URS0002577F1C|lncRNA|RNAcentral|https://rnacentral.org/downloads|16533887|9606
chr1|16535652|URS0000A7736C|lncRNA|RNAcentral|https://rnacentral.org/downloads|16533890|9606
chr1|16536988|URS00008C0AAD|lncRNA|RNAcentral|https://rnacentral.org/downloads|16533890|9606
chr1|16535652|URS0000A7736C|lncRNA|RNAcentral|https://rnacentral.org/downloads|16533891|9606
chr1|16535546|URS0002A401C9|lncRNA|RNAcentral|https://rnacentral.org/downloads|16533893|9606
chr1|16536571|URS000233CFB6|tRNA|RNAcentral|https://rnacentral.org/downloads|16534486|9606
chr1|16535350|URS0000287398|tRNA|RNAcentral|https://rnacentral.org/downloads|16535279|9606
chr1|16535350|URS00006C78F5|tRNA|RNAcentral|https://rnacentral.org/downloads|16535279|9606
chr1|16535350|URS00004F5239|tRNA|RNAcentral|https://rnacentral.org/downloads|16535282|9606
chr1|16536172|URS0000D5B0A4|lncRNA|RNAcentral|https://rnacentral.org/downloads|16535341|9606
chr1|16536172|URS0000D5B0A4|lncRNA|RNAcentral|https://rnacentral.org/downloads|16535342|9606
chr1|16536172|URS000250B183|lncRNA|RNAcentral|https://rnacentral.org/downloads|16535342|9606
chr1|16536172|URS000252C96E|sRNA|RNAcentral|https://rnacentral.org/downloads|16535342|9606
chr1|16538174|URS00008C0453|lncRNA|RNAcentral|https://rnacentral.org/downloads|16535759|9606
chr1|16541084|URS0002A4C32B|lncRNA|RNAcentral|https://rnacentral.org/downloads|16535779|9606
chr1|16537558|URS00019AAAFD|lncRNA|RNAcentral|https://rnacentral.org/downloads|16537343|9606
chr1|16546016|URS0002336CB3|tRNA|RNAcentral|https://rnacentral.org/downloads|16545772|9606
chr1|16546009|URS00004BF687|tRNA|RNAcentral|https://rnacentral.org/downloads|16545939|9606
chr1|16546009|URS0000653559|tRNA|RNAcentral|https://rnacentral.org/downloads|16545939|9606
chr1|16546009|URS000307ABE0|tRNA|RNAcentral|https://rnacentral.org/downloads|16545939|9606
chr1|16546009|URS00032A8855|tRNA|RNAcentral|https://rnacentral.org/downloads|16545939|9606
chr1|16546002|URS000015B1A9|piRNA|RNAcentral|https://rnacentral.org/downloads|16545976|9606
chr1|16546006|URS00004DCC2C|piRNA|RNAcentral|https://rnacentral.org/downloads|16545978|9606
chr1|16546007|URS00002F3702|piRNA|RNAcentral|https://rnacentral.org/downloads|16545979|9606
chr1|16546006|URS000039F481|piRNA|RNAcentral|https://rnacentral.org/downloads|16545980|9606
chr1|16546008|URS0000402504|piRNA|RNAcentral|https://rnacentral.org/downloads|16545980|9606
chr1|16546010|URS0000602F30|piRNA|RNAcentral|https://rnacentral.org/downloads|16545980|9606
chr1|16546010|URS0000009A89|piRNA|RNAcentral|https://rnacentral.org/downloads|16545983|9606
chr1|16546009|URS0000CAFDAA|miRNA|RNAcentral|https://rnacentral.org/downloads|16545991|9606
chr1|16547737|URS000074B040|tRNA|RNAcentral|https://rnacentral.org/downloads|16547665|9606
chr1|16552433|URS0000D57395|lncRNA|RNAcentral|https://rnacentral.org/downloads|16548699|9606
chr1|16552433|URS0000D57395|lncRNA|RNAcentral|https://rnacentral.org/downloads|16548700|9606
chr1|16556617|URS00025706C9|lncRNA|RNAcentral|https://rnacentral.org/downloads|16554809|9606
chr1|16556617|URS000258D621|lncRNA|RNAcentral|https://rnacentral.org/downloads|16554809|9606
chr1|16556681|URS00025B378C|lncRNA|RNAcentral|https://rnacentral.org/downloads|16555139|9606
chr1|16556681|URS00025D5811|lncRNA|RNAcentral|https://rnacentral.org/downloads|16555139|9606
chr1|16559773|URS000233A06D|lncRNA|RNAcentral|https://rnacentral.org/downloads|16558517|9606
chr1|16559739|URS0000EB9A17|lncRNA|RNAcentral|https://rnacentral.org/downloads|16558518|9606
chr1|16560942|URS00001E22BB|piRNA|RNAcentral|https://rnacentral.org/downloads|16560916|9606
chr1|16604932|URS00008B89B7|lncRNA|RNAcentral|https://rnacentral.org/downloads|16562322|9606
chr1|16563587|URS00008BDB84|lncRNA|RNAcentral|https://rnacentral.org/downloads|16562427|9606
chr1|16565716|URS00008BA577|lncRNA|RNAcentral|https://rnacentral.org/downloads|16562427|9606
chr1|16563612|URS00001143BC|piRNA|RNAcentral|https://rnacentral.org/downloads|16563584|9606
chr1|16563754|URS0000390039|piRNA|RNAcentral|https://rnacentral.org/downloads|16563727|9606
chr1|16564988|URS00022EA380|miRNA|RNAcentral|https://rnacentral.org/downloads|16564966|9606
chr1|16565616|URS00002FC549|piRNA|RNAcentral|https://rnacentral.org/downloads|16565589|9606
chr1|16613588|URS0000D6D6B0|lncRNA|RNAcentral|https://rnacentral.org/downloads|16565635|9606
chr1|16566312|URS000054C286|piRNA|RNAcentral|https://rnacentral.org/downloads|16566286|9606
chr1|16566422|URS00003225C7|piRNA|RNAcentral|https://rnacentral.org/downloads|16566397|9606
chr1|16566455|URS00004FFBDC|piRNA|RNAcentral|https://rnacentral.org/downloads|16566427|9606
chr1|16574556|URS00008BB825|lncRNA|RNAcentral|https://rnacentral.org/downloads|16566439|9606
chr1|16579367|URS00008BFD2C|lncRNA|RNAcentral|https://rnacentral.org/downloads|16566439|9606
chr1|16566529|URS00022EA380|miRNA|RNAcentral|https://rnacentral.org/downloads|16566507|9606
chr1|16567162|URS00002FC549|piRNA|RNAcentral|https://rnacentral.org/downloads|16567135|9606
chr1|16568835|URS000003B77F|piRNA|RNAcentral|https://rnacentral.org/downloads|16568807|9606
chr1|16576480|URS00008BD80A|lncRNA|RNAcentral|https://rnacentral.org/downloads|16569087|9606
chr1|16571071|URS000027D32E|piRNA|RNAcentral|https://rnacentral.org/downloads|16571044|9606
chr1|16571917|URS0000506BA9|piRNA|RNAcentral|https://rnacentral.org/downloads|16571892|9606
chr1|16578238|URS0000444A0A|piRNA|RNAcentral|https://rnacentral.org/downloads|16578212|9606
chr1|16587382|URS0000E9AD90|lncRNA|RNAcentral|https://rnacentral.org/downloads|16580583|9606
chr1|16582354|URS000024524D|piRNA|RNAcentral|https://rnacentral.org/downloads|16582329|9606
chr1|16585890|URS00003A5E7E|piRNA|RNAcentral|https://rnacentral.org/downloads|16585865|9606
chr1|16588659|URS000024524D|piRNA|RNAcentral|https://rnacentral.org/downloads|16588634|9606
chr1|16617729|URS0002A2E9E8|lncRNA|RNAcentral|https://rnacentral.org/downloads|16590915|9606
chr1|16607083|URS00008B8049|lncRNA|RNAcentral|https://rnacentral.org/downloads|16591862|9606
chr1|16592565|URS000035A643|piRNA|RNAcentral|https://rnacentral.org/downloads|16592540|9606
chr1|16592585|URS00001AB11B|piRNA|RNAcentral|https://rnacentral.org/downloads|16592560|9606
chr1|16613516|URS00009BFF14|lncRNA|RNAcentral|https://rnacentral.org/downloads|16593443|9606
chr1|16608650|URS00008B6125|lncRNA|RNAcentral|https://rnacentral.org/downloads|16593561|9606
chr1|16613516|URS00009B4B9B|lncRNA|RNAcentral|https://rnacentral.org/downloads|16594543|9606
chr1|16613516|URS00009B4B9B|lncRNA|RNAcentral|https://rnacentral.org/downloads|16594544|9606
chr1|16595386|URS000054A1D7|piRNA|RNAcentral|https://rnacentral.org/downloads|16595359|9606
chr1|16613562|URS0000D5BF81|lncRNA|RNAcentral|https://rnacentral.org/downloads|16599588|9606
chr1|16603049|URS00008B651D|lncRNA|RNAcentral|https://rnacentral.org/downloads|16599602|9606
chr1|16602017|URS000018AFEC|piRNA|RNAcentral|https://rnacentral.org/downloads|16601991|9606
chr1|16602194|URS00004D06A6|piRNA|RNAcentral|https://rnacentral.org/downloads|16602164|9606
chr1|16604804|URS00000340FB|piRNA|RNAcentral|https://rnacentral.org/downloads|16604777|9606
chr1|16604820|URS0000325BAC|piRNA|RNAcentral|https://rnacentral.org/downloads|16604794|9606
chr1|16604851|URS0000434CB9|piRNA|RNAcentral|https://rnacentral.org/downloads|16604824|9606
chr1|16613534|URS0000D58FFF|lncRNA|RNAcentral|https://rnacentral.org/downloads|16605405|9606
chr1|16613534|URS0000D5BE1A|lncRNA|RNAcentral|https://rnacentral.org/downloads|16605417|9606
chr1|16626815|URS00008C3968|lncRNA|RNAcentral|https://rnacentral.org/downloads|16607309|9606
chr1|16608863|URS00008BD809|lncRNA|RNAcentral|https://rnacentral.org/downloads|16607432|9606
chr1|16608863|URS00008BD809|lncRNA|RNAcentral|https://rnacentral.org/downloads|16607433|9606
chr1|16613539|URS00009B7C6B|lncRNA|RNAcentral|https://rnacentral.org/downloads|16608408|9606
chr1|16613539|URS00009B7C6B|lncRNA|RNAcentral|https://rnacentral.org/downloads|16608409|9606
chr1|16617802|URS0002A23F7F|lncRNA|RNAcentral|https://rnacentral.org/downloads|16608508|9606
chr1|16613350|URS0000E9DA6B|lncRNA|RNAcentral|https://rnacentral.org/downloads|16608676|9606
chr1|16618155|URS0000EB5E5E|lncRNA|RNAcentral|https://rnacentral.org/downloads|16608676|9606
chr1|16609083|URS00004E9599|piRNA|RNAcentral|https://rnacentral.org/downloads|16609056|9606
chr1|16617800|URS0002A3F9E5|lncRNA|RNAcentral|https://rnacentral.org/downloads|16612595|9606
chr1|16617802|URS0002A22936|lncRNA|RNAcentral|https://rnacentral.org/downloads|16613251|9606
chr1|16617729|URS0002A4D873|lncRNA|RNAcentral|https://rnacentral.org/downloads|16613373|9606
chr1|16618155|URS0000EBF341|lncRNA|RNAcentral|https://rnacentral.org/downloads|16613560|9606
chr1|16617729|URS0002343622|lncRNA|RNAcentral|https://rnacentral.org/downloads|16613598|9606
chr1|16617328|URS00009C3FCF|lncRNA|RNAcentral|https://rnacentral.org/downloads|16613644|9606
chr1|16614979|URS0002344E99|lncRNA|RNAcentral|https://rnacentral.org/downloads|16613661|9606
chr1|16617729|URS000031CF1F|lncRNA|RNAcentral|https://rnacentral.org/downloads|16617390|9606
chr1|16617727|URS00025137A7|lncRNA|RNAcentral|https://rnacentral.org/downloads|16617391|9606
chr1|16617727|URS000252814F|lncRNA|RNAcentral|https://rnacentral.org/downloads|16617391|9606
chr1|16617727|URS000256EE28|lncRNA|RNAcentral|https://rnacentral.org/downloads|16617391|9606
chr1|16617727|URS00025D4A1B|sRNA|RNAcentral|https://rnacentral.org/downloads|16617391|9606
chr1|16617729|URS000031CF1F|lncRNA|RNAcentral|https://rnacentral.org/downloads|16617391|9606
chr1|16626386|URS000286919B|lncRNA|RNAcentral|https://rnacentral.org/downloads|16618253|9606
chr1|16630906|URS0000D5C00C|lncRNA|RNAcentral|https://rnacentral.org/downloads|16618255|9606
chr1|16624041|URS0002A2C702|lncRNA|RNAcentral|https://rnacentral.org/downloads|16618256|9606
chr1|16624375|URS0002A4F753|lncRNA|RNAcentral|https://rnacentral.org/downloads|16618256|9606
chr1|16628652|URS0002863F27|lncRNA|RNAcentral|https://rnacentral.org/downloads|16618256|9606
chr1|16628933|URS0002A1B611|lncRNA|RNAcentral|https://rnacentral.org/downloads|16618256|9606
chr1|16631109|URS0002863198|lncRNA|RNAcentral|https://rnacentral.org/downloads|16618256|9606
chr1|16631109|URS00008C26B8|lncRNA|RNAcentral|https://rnacentral.org/downloads|16618257|9606
chr1|16631109|URS00009C186C|lncRNA|RNAcentral|https://rnacentral.org/downloads|16618257|9606
chr1|16626499|URS00009C2E68|lncRNA|RNAcentral|https://rnacentral.org/downloads|16618258|9606
chr1|16625800|URS00009BEBCB|lncRNA|RNAcentral|https://rnacentral.org/downloads|16618261|9606
chr1|16634559|URS000046A2EA|lncRNA|RNAcentral|https://rnacentral.org/downloads|16618261|9606
chr1|16624001|URS0002A6BF09|lncRNA|RNAcentral|https://rnacentral.org/downloads|16618262|9606
chr1|16645501|URS0002A2CBAC|lncRNA|RNAcentral|https://rnacentral.org/downloads|16618273|9606
chr1|16619621|URS00003E7A8B|piRNA|RNAcentral|https://rnacentral.org/downloads|16619593|9606
chr1|16624937|URS00008C19FC|lncRNA|RNAcentral|https://rnacentral.org/downloads|16620414|9606
chr1|16624937|URS00008C19FC|lncRNA|RNAcentral|https://rnacentral.org/downloads|16620415|9606
chr1|16644672|URS00008C1F7D|lncRNA|RNAcentral|https://rnacentral.org/downloads|16620844|9606
chr1|16645084|URS0002A2987F|lncRNA|RNAcentral|https://rnacentral.org/downloads|16621111|9606
chr1|16624025|URS00008C100F|lncRNA|RNAcentral|https://rnacentral.org/downloads|16621784|9606
chr1|16625356|URS0000E9B094|lncRNA|RNAcentral|https://rnacentral.org/downloads|16624983|9606
chr1|16644672|URS00028641A3|lncRNA|RNAcentral|https://rnacentral.org/downloads|16625375|9606
chr1|16644683|URS00008C186D|lncRNA|RNAcentral|https://rnacentral.org/downloads|16625377|9606
chr1|16626384|URS00019EFD22|lncRNA|RNAcentral|https://rnacentral.org/downloads|16625810|9606
chr1|16627200|URS000014189B|piRNA|RNAcentral|https://rnacentral.org/downloads|16627174|9606
chr1|16627972|URS0000209F7B|piRNA|RNAcentral|https://rnacentral.org/downloads|16627947|9606
chr1|16644683|URS0000401657|lncRNA|RNAcentral|https://rnacentral.org/downloads|16629669|9606
chr1|16644683|URS0000401657|lncRNA|RNAcentral|https://rnacentral.org/downloads|16629670|9606
chr1|16635282|URS00008C10EA|lncRNA|RNAcentral|https://rnacentral.org/downloads|16630847|9606
chr1|16645516|URS0002A3CFF3|lncRNA|RNAcentral|https://rnacentral.org/downloads|16631066|9606
chr1|16631308|URS0002869BFA|snoRNA|RNAcentral|https://rnacentral.org/downloads|16631249|9606
chr1|16644679|URS0002866F88|lncRNA|RNAcentral|https://rnacentral.org/downloads|16631249|9606
chr1|16631310|URS000021A62B|piRNA|RNAcentral|https://rnacentral.org/downloads|16631283|9606
chr1|16633327|URS00008C0FDD|lncRNA|RNAcentral|https://rnacentral.org/downloads|16631487|9606
